wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
433	0.022540056	0.018686713	0.019890268	0.015105675	0.018028261	0.024052798	0.019440396	0.019110219	0.023481694
434	0.022736999	0.018843648	0.020057616	0.015245922	0.018185606	0.024273606	0.019600824	0.01927626	0.02367009
435	0.022929877	0.018997788	0.02021813	0.015379651	0.018335449	0.024491172	0.019758751	0.019438329	0.02385382
436	0.02311616	0.019145013	0.020379952	0.015509123	0.018478171	0.024708016	0.019913545	0.019601226	0.024033252
437	0.02329699	0.019288494	0.020546129	0.015638123	0.018618292	0.024919554	0.0200637	0.01975996	0.024204556
438	0.023478081	0.019429389	0.020710782	0.015766564	0.018760972	0.025121354	0.020211943	0.019915615	0.024371982
439	0.023655214	0.019568192	0.020868565	0.015891802	0.018902847	0.025312137	0.020357472	0.020070552	0.024534991
440	0.023827158	0.019711218	0.02102711	0.016015464	0.019039543	0.025500381	0.020504221	0.02023031	0.024698715
441	0.023999507	0.019850867	0.021185819	0.016137677	0.019173183	0.025691629	0.020651809	0.020388544	0.024862034
442	0.02417199	0.019989088	0.021342281	0.016259971	0.019305481	0.025881965	0.020798512	0.020544658	0.025022763
443	0.024343903	0.020130748	0.021495576	0.01638214	0.019438913	0.026066776	0.020944216	0.020698597	0.025184114
444	0.024517255	0.020270016	0.021647679	0.016504222	0.019577121	0.026246827	0.021088624	0.020848643	0.025344976
445	0.02468888	0.020408433	0.021796876	0.0166265	0.019714974	0.026424651	0.021233268	0.020994806	0.025503094
446	0.024858336	0.020549315	0.0219411	0.016748997	0.019847468	0.026603681	0.021380294	0.021137579	0.025656739
447	0.025027431	0.020689296	0.022082156	0.016869873	0.019975188	0.026781582	0.021528865	0.021281551	0.025808775
448	0.02519289	0.020826537	0.022224081	0.016987412	0.020102766	0.026955986	0.021673583	0.021424458	0.025956675
449	0.025353403	0.020961157	0.022368163	0.017100925	0.020231664	0.027125148	0.021813125	0.021562056	0.026097923
450	0.025511241	0.021093243	0.022509986	0.017209457	0.02035962	0.027285199	0.021949784	0.021695201	0.026235979
451	0.025661746	0.021221425	0.022647796	0.017314564	0.020479116	0.027436232	0.022078976	0.021827474	0.026368615
452	0.025807081	0.021346689	0.022784189	0.017418393	0.020593473	0.027585725	0.022205441	0.021961026	0.026497324
453	0.025949614	0.021465572	0.022918085	0.017519321	0.020705395	0.027733779	0.022331618	0.022089163	0.026622104
454	0.02608858	0.021582095	0.023046289	0.017622287	0.020815446	0.027875885	0.022454726	0.022214932	0.026744556
455	0.026223261	0.021695545	0.023171816	0.01772473	0.020923578	0.028009681	0.022572358	0.022337	0.026862544
456	0.026354005	0.021803243	0.023296047	0.017823121	0.021030087	0.028137115	0.022684207	0.022451994	0.026976309
457	0.026477557	0.021908498	0.023415766	0.017919366	0.021131589	0.02825945	0.02279267	0.022562594	0.027085364
458	0.02659665	0.022012608	0.023532366	0.018015416	0.021226348	0.028380268	0.022901383	0.022669481	0.027189983
459	0.026714383	0.022115808	0.023646838	0.018110684	0.021319244	0.028501907	0.023010766	0.022773925	0.027289916
460	0.026829282	0.022216734	0.02375898	0.018201155	0.021418283	0.028622853	0.023116588	0.022877898	0.027386446
461	0.026945051	0.022315934	0.023869152	0.018288731	0.021517493	0.028744232	0.02322176	0.022980289	0.027480305
462	0.027064526	0.022414765	0.023980578	0.018375344	0.02161585	0.028865989	0.023328093	0.023079017	0.027573026
463	0.027186695	0.022514114	0.024095541	0.018462783	0.021714243	0.028987006	0.02343288	0.023175384	0.027665548
464	0.027304562	0.022615646	0.024208354	0.018551886	0.021809723	0.029112005	0.023533698	0.02327466	0.027754282
465	0.027422131	0.0227165	0.024318081	0.018641943	0.021904655	0.029236909	0.023634302	0.023375925	0.027840996
466	0.027544062	0.022814714	0.024426013	0.018733378	0.022000447	0.029356786	0.023736026	0.023477131	0.027931277
467	0.027664392	0.022911997	0.02453501	0.018824885	0.022096643	0.029470523	0.023835975	0.023576901	0.028023044
468	0.02778092	0.023009046	0.024643154	0.018912134	0.022189495	0.029578575	0.02393409	0.023677837	0.028113786
469	0.027893626	0.023106266	0.024747632	0.018995785	0.022278307	0.029682863	0.024031468	0.023780055	0.028202731
470	0.028002751	0.023202111	0.024850438	0.019079075	0.022363773	0.029784691	0.024128859	0.023879901	0.028289308
471	0.028103267	0.023293542	0.024947753	0.019160462	0.022446603	0.029883618	0.024227786	0.023976184	0.028374685
472	0.028196896	0.023377522	0.025036745	0.019235946	0.022524841	0.029977841	0.024323951	0.024066718	0.028455616
473	0.028296752	0.023458774	0.02512456	0.019308642	0.022598429	0.030072931	0.024419203	0.024154757	0.02853644
474	0.028396593	0.023540592	0.02521364	0.019378933	0.022674105	0.030165793	0.024514528	0.024240606	0.028619952
475	0.028495101	0.02362412	0.025304741	0.019449994	0.02275332	0.030257287	0.02460657	0.024324766	0.028704206
476	0.028591574	0.023708482	0.025395571	0.019524843	0.02282989	0.030349276	0.024691646	0.024409206	0.0287846
477	0.028687265	0.02378894	0.02548764	0.019599937	0.022905018	0.030434871	0.024776172	0.024488253	0.028860529
478	0.028785379	0.023867088	0.025581566	0.019675371	0.022983031	0.030517109	0.024861771	0.024564511	0.028932297
479	0.028882776	0.02394644	0.025675841	0.019751847	0.023063737	0.030602299	0.024945984	0.024641723	0.029002858
480	0.028975836	0.02402615	0.025769735	0.019825169	0.023140813	0.030690859	0.025029615	0.024720707	0.02907539
481	0.029068261	0.024105868	0.025862469	0.019899953	0.023218788	0.030783482	0.025115919	0.024801833	0.029146593
482	0.029162197	0.024187028	0.025956264	0.019979888	0.023299465	0.030880491	0.025205087	0.024884325	0.029216557
483	0.029255786	0.024270819	0.026052908	0.020061088	0.023377416	0.030980768	0.02529536	0.024969186	0.029289505
484	0.029356565	0.024355722	0.026149292	0.020139703	0.023456292	0.031079147	0.025386429	0.025057008	0.029363445
485	0.02946854	0.024447054	0.026252003	0.020219832	0.023540872	0.031182097	0.025481991	0.02515366	0.029445477
486	0.029580527	0.024545808	0.026361317	0.020304613	0.023630546	0.031289603	0.025582987	0.025258125	0.029538243
487	0.029700893	0.02465331	0.026475283	0.020396591	0.023731854	0.03140219	0.02568991	0.025365103	0.029637533
488	0.029832277	0.024768996	0.02659627	0.020496769	0.023840992	0.031521306	0.025801682	0.025476548	0.02974347
489	0.029972232	0.024892437	0.026726859	0.020603649	0.023954076	0.03164962	0.025920105	0.025595712	0.029858265
490	0.030124422	0.025024463	0.026868817	0.020717013	0.024078372	0.031794161	0.026049532	0.025722607	0.029983229
491	0.030290443	0.025168178	0.027021084	0.020838845	0.024212614	0.031958938	0.026190789	0.025861087	0.030118411
492	0.030468665	0.0253239	0.027183505	0.020970226	0.024356382	0.032143299	0.02634456	0.026011731	0.030267185
493	0.030662922	0.025490133	0.027358688	0.02111188	0.024517116	0.032344906	0.026512954	0.026176245	0.030429961
494	0.030874328	0.02567034	0.027549579	0.02126762	0.02469236	0.032565596	0.026692466	0.026357159	0.030607824
495	0.03110567	0.025866251	0.027757255	0.021436163	0.024879532	0.032805816	0.026882462	0.026554811	0.030803161
496	0.031360413	0.026075305	0.027977432	0.021614639	0.025081735	0.033063196	0.027088433	0.026768559	0.031016666
497	0.031631028	0.026298483	0.028211924	0.021807195	0.025301083	0.033339243	0.027308994	0.02699987	0.031250041
498	0.031918234	0.026539093	0.028463854	0.022016453	0.025536688	0.03363695	0.027546212	0.02724963	0.031505457
499	0.032228515	0.026800456	0.02873254	0.022241999	0.025790713	0.033955103	0.027803449	0.027517895	0.031782351
500	0.032560148	0.027083173	0.029019283	0.022482732	0.026062144	0.034293122	0.028078079	0.027809076	0.032081859
501	0.032910758	0.027382217	0.029325502	0.022737101	0.026349111	0.034651662	0.028367567	0.028118042	0.032401403
502	0.033286623	0.02770213	0.029656932	0.023008237	0.02665965	0.03503925	0.028678689	0.028445441	0.032746212
503	0.033690714	0.028049323	0.0300114	0.023295881	0.02699321	0.035454807	0.029010774	0.028798234	0.033117027
504	0.034121661	0.028420722	0.030389516	0.023601992	0.027351095	0.035896904	0.029366287	0.02917612	0.033515061
505	0.034580475	0.028814049	0.030794363	0.023928745	0.027735593	0.036366505	0.029746024	0.029576973	0.033943975
506	0.035073092	0.029232921	0.031227612	0.024280252	0.028145236	0.036869975	0.030147705	0.030002245	0.034403561
507	0.035601627	0.029680372	0.031687594	0.024652866	0.028578596	0.037409728	0.03057282	0.030452885	0.034894317
508	0.036165297	0.030155169	0.032174804	0.025045942	0.029037813	0.037986097	0.031022612	0.030930588	0.035417467
509	0.036758768	0.03065464	0.032689919	0.025464143	0.029527179	0.038596972	0.031496655	0.03143774	0.035972838
510	0.037381771	0.031181604	0.033233996	0.025906451	0.030043431	0.039242326	0.031996408	0.031973283	0.036559994
511	0.038035099	0.031736674	0.033804735	0.026371805	0.030586359	0.039920403	0.032521826	0.032538074	0.037178681
512	0.038719943	0.032320379	0.034400941	0.026860531	0.031160662	0.040630271	0.033072134	0.033134066	0.037829816
513	0.039441348	0.032933337	0.035032062	0.027376448	0.031765833	0.041378574	0.033648908	0.033761803	0.038519026
514	0.040204938	0.0335839	0.035703573	0.027923035	0.032407096	0.042168418	0.034259311	0.034428367	0.039255495
515	0.041004903	0.034270273	0.036408136	0.02849551	0.033081041	0.042990231	0.034900539	0.03513194	0.040034539
516	0.041836854	0.034982382	0.037140361	0.029092232	0.033781213	0.04383866	0.035567733	0.0358671	0.040844199
517	0.042695116	0.035715475	0.037897207	0.029710864	0.034502652	0.044713413	0.036256664	0.036626293	0.041682113
518	0.043574667	0.036466385	0.03867458	0.03034551	0.035240711	0.04561096	0.036961695	0.037403769	0.042543857
519	0.044467948	0.037230853	0.039464725	0.030989263	0.035989917	0.046524366	0.037678248	0.038196056	0.043420621
520	0.045362059	0.037995569	0.040258046	0.031637707	0.036742886	0.047444471	0.038397622	0.038991422	0.044303273
521	0.046260999	0.038760511	0.041057417	0.032291276	0.037504098	0.048374127	0.03912017	0.039791433	0.045192302
522	0.047161896	0.039524948	0.041857871	0.032943454	0.038271133	0.049306399	0.039840929	0.04059239	0.046080324
523	0.048060872	0.04028942	0.042656328	0.033594605	0.039039951	0.050236356	0.040561335	0.041393459	0.046968065
524	0.048957031	0.041051115	0.043451342	0.034245424	0.039807286	0.051161856	0.041276998	0.042190604	0.047855858
525	0.04984593	0.041805701	0.044241119	0.034892569	0.040567858	0.052079142	0.041982464	0.042977742	0.048738659
526	0.050718061	0.042548466	0.045018427	0.035527286	0.041314146	0.052977738	0.042675763	0.04375123	0.049604076
527	0.051565858	0.043270157	0.045774823	0.036145501	0.042037953	0.05385184	0.043349644	0.044505878	0.050445257
528	0.052383903	0.04396419	0.046503323	0.036742982	0.042733559	0.054696589	0.043997174	0.045235454	0.051255371
529	0.053168518	0.044631422	0.047201378	0.037316625	0.043400016	0.055509628	0.044617262	0.045934675	0.052031343
530	0.053915553	0.04526902	0.047869563	0.037864089	0.044033654	0.056288935	0.045208545	0.04660205	0.052769108
531	0.054623112	0.045872719	0.048504754	0.038382962	0.044633028	0.057029039	0.045768439	0.047234876	0.053463987
532	0.055289547	0.046438491	0.049101706	0.038872862	0.04519802	0.057725989	0.046294931	0.047828462	0.054114163
533	0.055927415	0.046977975	0.049671705	0.039338256	0.045735539	0.05839134	0.046795445	0.048392079	0.054729009
534	0.056533942	0.047490645	0.050214208	0.039777911	0.046246338	0.059023017	0.047270651	0.048927012	0.055306701
535	0.057107064	0.047978494	0.050729727	0.040195732	0.046732776	0.05962093	0.047724742	0.0494352	0.05585074
536	0.057651889	0.048441855	0.051218725	0.040592125	0.047193212	0.060185458	0.048153047	0.049914812	0.056363468
537	0.058166535	0.048879635	0.05167875	0.040966264	0.047626439	0.060714056	0.048556477	0.050365769	0.056844022
538	0.058650556	0.04929299	0.052111596	0.041319248	0.048033424	0.061209552	0.048939239	0.050792673	0.057293448
539	0.05910534	0.049678763	0.052518236	0.041654491	0.048414071	0.061676891	0.04929577	0.051196992	0.057715014
540	0.059542905	0.050050165	0.052910946	0.041977415	0.048778763	0.062128425	0.049639396	0.051587312	0.058120155
541	0.059967142	0.05041222	0.053293793	0.042289322	0.049132323	0.062566439	0.049973978	0.051965006	0.058509446
542	0.060381328	0.050765579	0.053671371	0.042597496	0.049478891	0.062997299	0.050301412	0.052334276	0.058887241
543	0.060787631	0.051110796	0.054041895	0.042898337	0.049820167	0.063418862	0.050623054	0.052694442	0.059256301
544	0.061187138	0.051449003	0.054405492	0.043192534	0.050156495	0.063830485	0.050940165	0.053045545	0.059618146
545	0.061578408	0.051781986	0.054765332	0.04348363	0.050485612	0.064235606	0.051254017	0.053388584	0.059973362
546	0.061959438	0.052105947	0.055118759	0.043769168	0.050807617	0.064632805	0.051563472	0.053724529	0.060317025
547	0.062329002	0.052420102	0.055463289	0.044046545	0.051122615	0.065018687	0.051866538	0.054051915	0.060647704
548	0.062685904	0.052725357	0.055795946	0.044313449	0.051426549	0.065388821	0.052159502	0.05436649	0.060965288
549	0.063023318	0.05301594	0.056109831	0.044569186	0.051713737	0.06573801	0.052438579	0.054664072	0.061264728
550	0.063337217	0.053286487	0.056401482	0.044810838	0.051980307	0.06606293	0.052697979	0.054941345	0.061540888
551	0.063622912	0.053531589	0.056669362	0.045034206	0.052221914	0.066360491	0.052932305	0.055194014	0.061787192
552	0.063880992	0.053754843	0.056917952	0.045240323	0.052441296	0.066632807	0.053149699	0.05542271	0.062005801
553	0.064106932	0.053950314	0.057137681	0.045423889	0.052635269	0.066871676	0.053342332	0.055621554	0.062188872
554	0.064299809	0.054116423	0.057326258	0.045583281	0.052803003	0.067075055	0.053505785	0.055788893	0.062333491
555	0.06445332	0.054250986	0.057483004	0.045712434	0.052937898	0.06723945	0.053638953	0.055920755	0.062437381
556	0.064568822	0.054353768	0.057606036	0.045814389	0.0530382	0.067364382	0.053744264	0.056021047	0.062502729
557	0.064648704	0.054425131	0.057697034	0.0458917	0.053105606	0.067450489	0.053821367	0.056090842	0.06252941
558	0.064695785	0.054467134	0.057758356	0.045943505	0.053143181	0.067499834	0.053870085	0.05612947	0.062517746
559	0.064712341	0.054483973	0.057790705	0.045971808	0.053154652	0.067516441	0.053896737	0.05613908	0.062474195
560	0.064701654	0.054478385	0.057797244	0.045978506	0.053142355	0.067505606	0.053903861	0.056123145	0.06240194
561	0.064660861	0.05444685	0.057775804	0.045961542	0.053101869	0.067466135	0.053887217	0.056079601	0.062297267
562	0.064599232	0.054397488	0.057735169	0.045928095	0.053043318	0.067407909	0.053854713	0.05601669	0.062172228
563	0.064517823	0.05432997	0.057674283	0.045876244	0.052965146	0.067326321	0.053804847	0.055932788	0.062024512
564	0.064414175	0.054242242	0.05759124	0.045804911	0.052865799	0.067218318	0.053737106	0.055825914	0.061850716
565	0.064282845	0.054130965	0.057481484	0.045712748	0.052743971	0.067083333	0.053650886	0.055694092	0.0616486
566	0.06411703	0.053993103	0.057344437	0.045598076	0.052591402	0.066917726	0.053540259	0.055535032	0.061413648
567	0.06391573	0.053827382	0.057179242	0.0454599	0.052406576	0.066718138	0.053401908	0.055347354	0.061144598
568	0.063685255	0.053635506	0.056984208	0.045299268	0.052195789	0.066484033	0.053238074	0.055133683	0.060846267
569	0.06342503	0.053419843	0.056766939	0.045121386	0.051962436	0.066219837	0.053051873	0.054896217	0.060519509
570	0.063141653	0.053185404	0.056533707	0.044931652	0.051711839	0.065932366	0.052847349	0.054637323	0.06017187
571	0.062844537	0.052938603	0.056287804	0.044734632	0.05144969	0.065629996	0.052632333	0.05436284	0.059814194
572	0.062538837	0.052683011	0.056034304	0.044533325	0.051183292	0.065320178	0.052414246	0.054081545	0.059449746
573	0.062231877	0.052425769	0.055780008	0.04433095	0.050918806	0.065009577	0.052196236	0.053799832	0.059085781
574	0.061940149	0.052182039	0.055539239	0.044138921	0.050668635	0.06471357	0.051989451	0.053531	0.058740009
575	0.061664095	0.051951315	0.055310361	0.043957001	0.050430099	0.064428265	0.05179242	0.053274521	0.058410806
576	0.061405383	0.051734372	0.05509637	0.043786594	0.050206787	0.064158251	0.051609454	0.053034669	0.058100115
577	0.061161432	0.051530697	0.054897805	0.04362957	0.050000085	0.06390659	0.051441764	0.052812238	0.057807977
578	0.06093088	0.051341016	0.054713064	0.043485969	0.049806612	0.063671393	0.051284782	0.052605071	0.057532952
579	0.060715772	0.051164837	0.054541981	0.043351956	0.04962896	0.063455073	0.051140558	0.052413692	0.057276735
580	0.060517735	0.051001951	0.054385208	0.043227445	0.049468061	0.063256707	0.051008817	0.052237391	0.057037762
581	0.060334255	0.050852121	0.054244292	0.043116103	0.04931925	0.06307411	0.050887816	0.052075305	0.056812631
582	0.060165515	0.05071546	0.054117574	0.043019668	0.049182771	0.062907156	0.050777403	0.051924601	0.056605775
583	0.060010537	0.050590779	0.054001648	0.042934571	0.049056663	0.062754714	0.050679536	0.051785995	0.05641471
584	0.059865333	0.050476407	0.053893207	0.042855791	0.048937987	0.062613707	0.050596961	0.051661776	0.056233318
585	0.059729878	0.050374479	0.053792882	0.042781825	0.048826236	0.062478734	0.05052487	0.051549013	0.056063757
586	0.059603576	0.05028236	0.053700637	0.04271295	0.048718043	0.062348903	0.050460544	0.051448251	0.05590346
587	0.059484798	0.050197311	0.053616362	0.042650318	0.048614516	0.062224974	0.05040366	0.051359741	0.055752017
588	0.059374745	0.050121489	0.053542407	0.042593632	0.048524778	0.062109893	0.050355814	0.051283165	0.055614376
589	0.059275612	0.050051535	0.053479003	0.04254459	0.048446499	0.062001912	0.050317122	0.051217254	0.055492952
590	0.059187211	0.049987722	0.053425764	0.04250413	0.048379033	0.061902894	0.050287123	0.051161576	0.055387044
591	0.059109638	0.049933053	0.053383746	0.042470227	0.048324887	0.061818824	0.050266568	0.051118931	0.055295182
592	0.059044279	0.049886792	0.053351997	0.042447246	0.048283054	0.061746849	0.050253502	0.051086691	0.055217272
593	0.058990912	0.049849403	0.053332101	0.042437209	0.048253644	0.061684977	0.050244643	0.051061135	0.055150103
594	0.058946135	0.049821279	0.053325029	0.042437884	0.048236051	0.06163434	0.050239449	0.051039551	0.055091076
595	0.058908627	0.049799975	0.053324887	0.04244172	0.048224147	0.061590695	0.050236091	0.051018768	0.05503501
596	0.058874664	0.049783084	0.053327329	0.042447047	0.04821251	0.061552371	0.050231533	0.050996605	0.054975477
597	0.058839461	0.049768569	0.053329582	0.042455106	0.048198396	0.061515794	0.05022257	0.05097018	0.054909362
