# wavelength (nm)
5.160000000000000000e+02	4.146774386899446108e-02
5.170000000000000000e+02	4.332212265633630238e-02
5.180000000000000000e+02	4.523826856794149753e-02
5.190000000000000000e+02	4.721362843526463737e-02
5.200000000000000000e+02	4.922480617557189325e-02
5.210000000000000000e+02	5.126439582191184841e-02
5.220000000000000000e+02	5.331551034439929726e-02
5.230000000000000000e+02	5.535930016830772904e-02
5.240000000000000000e+02	5.734745683335452926e-02
5.250000000000000000e+02	5.927709774829873629e-02
5.260000000000000000e+02	6.112457153904324314e-02
5.270000000000000000e+02	6.287464090785917226e-02
5.280000000000000000e+02	6.450625670712638315e-02
5.290000000000000000e+02	6.602710631142370834e-02
5.300000000000000000e+02	6.742981108119895650e-02
5.310000000000000000e+02	6.871032219513086015e-02
5.320000000000000000e+02	6.986183254805639065e-02
5.330000000000000000e+02	7.087931805308099464e-02
5.340000000000000000e+02	7.178060528051866118e-02
5.350000000000000000e+02	7.256814809032416380e-02
5.360000000000000000e+02	7.324653063312862311e-02
5.370000000000000000e+02	7.382619527304916385e-02
5.380000000000000000e+02	7.433602174601408596e-02
5.390000000000000000e+02	7.476376533067737029e-02
5.400000000000000000e+02	7.513140111630968454e-02
5.410000000000000000e+02	7.545903400747532019e-02
5.420000000000000000e+02	7.573808541236372316e-02
5.430000000000000000e+02	7.600995178264616237e-02
5.440000000000000000e+02	7.626747423773545809e-02
5.450000000000000000e+02	7.653344837683838386e-02
5.460000000000000000e+02	7.679842871429679030e-02
5.470000000000000000e+02	7.706189334005535130e-02
5.480000000000000000e+02	7.730407297117988796e-02
5.490000000000000000e+02	7.752908119234247497e-02
5.500000000000000000e+02	7.771303797567441496e-02
5.510000000000000000e+02	7.784527379328828878e-02
5.520000000000000000e+02	7.792272952155913923e-02
5.530000000000000000e+02	7.790650291980445730e-02
5.540000000000000000e+02	7.781348928972112167e-02
5.550000000000000000e+02	7.761693623173458734e-02
5.560000000000000000e+02	7.731719811858678293e-02
5.570000000000000000e+02	7.692224214101835156e-02
5.580000000000000000e+02	7.641906917123461596e-02
5.590000000000000000e+02	7.582399474648197912e-02
5.600000000000000000e+02	7.514457144001258915e-02
5.610000000000000000e+02	7.437798045653182255e-02
5.620000000000000000e+02	7.353516280602753752e-02
5.630000000000000000e+02	7.261813671641391410e-02
5.640000000000000000e+02	7.162357785091159890e-02
5.650000000000000000e+02	7.054653155849784085e-02
5.660000000000000000e+02	6.940978277375842165e-02
5.670000000000000000e+02	6.820724163841943022e-02
5.680000000000000000e+02	6.696564834051170478e-02
5.690000000000000000e+02	6.567673525936401635e-02
5.700000000000000000e+02	6.438234969050488088e-02
5.710000000000000000e+02	6.308642876663561605e-02
5.720000000000000000e+02	6.181795128350588142e-02
5.730000000000000000e+02	6.059057382363997046e-02
5.740000000000000000e+02	5.941910693803403171e-02
5.750000000000000000e+02	5.830281552808539575e-02
5.760000000000000000e+02	5.726092136038008623e-02
5.770000000000000000e+02	5.627843505647363298e-02
5.780000000000000000e+02	5.536633410216508511e-02
5.790000000000000000e+02	5.450745810942450587e-02
5.800000000000000000e+02	5.370383069388341701e-02
5.810000000000000000e+02	5.293591216593970111e-02
5.820000000000000000e+02	5.221176142639068207e-02
5.830000000000000000e+02	5.154026349301056575e-02
5.840000000000000000e+02	5.090383947298311729e-02
5.850000000000000000e+02	5.030094773949112669e-02
5.860000000000000000e+02	4.975277609230133874e-02
5.870000000000000000e+02	4.923416564916600902e-02
5.880000000000000000e+02	4.875717938617825375e-02
5.890000000000000000e+02	4.831107534835619999e-02
5.900000000000000000e+02	4.791590254478212546e-02
5.910000000000000000e+02	4.754893935299305679e-02
5.920000000000000000e+02	4.721542958061931278e-02
5.930000000000000000e+02	4.691184022199256648e-02
5.940000000000000000e+02	4.663781084889448425e-02
5.950000000000000000e+02	4.639090178240743573e-02
5.960000000000000000e+02	4.615494193384892668e-02
5.970000000000000000e+02	4.591992981811530289e-02
5.980000000000000000e+02	4.569816635071771022e-02
5.990000000000000000e+02	4.546581136088725938e-02
6.000000000000000000e+02	4.521620954352495447e-02
6.010000000000000000e+02	4.493957163445039260e-02
6.020000000000000000e+02	4.464022695160779070e-02
6.030000000000000000e+02	4.432280253411170073e-02
6.040000000000000000e+02	4.396039274455613294e-02
6.050000000000000000e+02	4.356484132376071267e-02
6.060000000000000000e+02	4.313910124050029937e-02
6.070000000000000000e+02	4.266710447956181818e-02
6.080000000000000000e+02	4.217369933277520522e-02
6.090000000000000000e+02	4.165136313805267720e-02
6.100000000000000000e+02	4.112480236395357064e-02
6.110000000000000000e+02	4.059940600178443826e-02
6.120000000000000000e+02	4.006011508444225905e-02
6.130000000000000000e+02	3.951415689270241366e-02
6.140000000000000000e+02	3.897275910552525091e-02
6.150000000000000000e+02	3.845741264798333003e-02
6.160000000000000000e+02	3.796413996868233665e-02
6.170000000000000000e+02	3.748894527541383331e-02
6.180000000000000000e+02	3.704341935039080769e-02
6.190000000000000000e+02	3.664898634460167504e-02
6.200000000000000000e+02	3.630285513579919326e-02
6.210000000000000000e+02	3.598810683960914497e-02
6.220000000000000000e+02	3.572023918326273223e-02
6.230000000000000000e+02	3.548907678195830501e-02
6.240000000000000000e+02	3.529223387090855979e-02
6.250000000000000000e+02	3.512989718389436522e-02
6.260000000000000000e+02	3.499587674466825976e-02
6.270000000000000000e+02	3.489976459382938129e-02
6.280000000000000000e+02	3.481359843642937296e-02
6.290000000000000000e+02	3.474154814131729524e-02
6.300000000000000000e+02	3.465528571677060216e-02
6.310000000000000000e+02	3.456034995785439712e-02
6.320000000000000000e+02	3.442823380734867655e-02
6.330000000000000000e+02	3.425197765543971928e-02
6.340000000000000000e+02	3.402056584009384432e-02
6.350000000000000000e+02	3.373269481381751395e-02
6.360000000000000000e+02	3.338263710492026665e-02
6.370000000000000000e+02	3.295898739479328349e-02
6.380000000000000000e+02	3.248720743657346199e-02
6.390000000000000000e+02	3.195688537420351277e-02
6.400000000000000000e+02	3.139948405443324791e-02
6.410000000000000000e+02	3.081034674658845313e-02
6.420000000000000000e+02	3.020932437121239336e-02
6.430000000000000000e+02	2.960437808099916981e-02
6.440000000000000000e+02	2.900957648888551760e-02
6.450000000000000000e+02	2.842583146145458151e-02
6.460000000000000000e+02	2.787742694393428519e-02
6.470000000000000000e+02	2.737487902781444299e-02
6.480000000000000000e+02	2.691138322880585326e-02
6.490000000000000000e+02	2.651660997828029706e-02
6.500000000000000000e+02	2.616164967407570360e-02
6.510000000000000000e+02	2.586578099011086276e-02
6.520000000000000000e+02	2.559050393676872912e-02
6.530000000000000000e+02	2.533358814540769693e-02
6.540000000000000000e+02	2.507015148704222832e-02
6.550000000000000000e+02	2.479059196976120261e-02
6.560000000000000000e+02	2.449024945569681228e-02
6.570000000000000000e+02	2.415345108380216599e-02
6.580000000000000000e+02	2.378945674528976442e-02
6.590000000000000000e+02	2.339328223651427827e-02
6.600000000000000000e+02	2.298422134387315130e-02
6.610000000000000000e+02	2.255381390919889220e-02
6.620000000000000000e+02	2.213844617779768542e-02
6.630000000000000000e+02	2.173455895708217844e-02
6.640000000000000000e+02	2.136605463137907987e-02
6.650000000000000000e+02	2.102519294930663488e-02
6.660000000000000000e+02	2.071463587046032742e-02
6.670000000000000000e+02	2.046452799356444571e-02
6.680000000000000000e+02	2.024490128316267651e-02
6.690000000000000000e+02	2.007317620983825948e-02
6.700000000000000000e+02	1.992321745342870432e-02
6.710000000000000000e+02	1.981667514773497243e-02
6.720000000000000000e+02	1.972432952784702875e-02
6.730000000000000000e+02	1.966282638873121866e-02
6.740000000000000000e+02	1.960803042873668703e-02
6.750000000000000000e+02	1.958262522580581783e-02
6.760000000000000000e+02	1.956092024906885482e-02
6.770000000000000000e+02	1.957071922773894954e-02
6.780000000000000000e+02	1.959879724148369182e-02
6.790000000000000000e+02	1.967040947168920140e-02
6.800000000000000000e+02	1.977031980871445105e-02
6.810000000000000000e+02	1.996981444099083999e-02
6.820000000000000000e+02	2.023254635027902856e-02
6.830000000000000000e+02	2.063960977382185008e-02
6.840000000000000000e+02	2.116916743891607625e-02
6.850000000000000000e+02	2.192589880483341094e-02
6.860000000000000000e+02	2.287892988317878282e-02
6.870000000000000000e+02	2.411653854305245009e-02
6.880000000000000000e+02	2.566244879586411509e-02
6.890000000000000000e+02	2.759389095838713987e-02
6.900000000000000000e+02	2.992935731239639019e-02
6.910000000000000000e+02	3.270247999094140490e-02
6.920000000000000000e+02	3.595625639464406637e-02
6.930000000000000000e+02	3.973034983008368048e-02
6.940000000000000000e+02	4.400979929321156836e-02
6.950000000000000000e+02	4.872627787261146065e-02
6.960000000000000000e+02	5.394517970999702927e-02
6.970000000000000000e+02	5.958430404578198697e-02
6.980000000000000000e+02	6.566721723101126562e-02
6.990000000000000000e+02	7.205214919638960880e-02
7.000000000000000000e+02	7.877353961507103930e-02
7.010000000000000000e+02	8.572756155718865012e-02
7.020000000000000000e+02	9.287638507083086081e-02
7.030000000000000000e+02	1.001450861422185090e-01
7.040000000000000000e+02	1.075259007719629317e-01
7.050000000000000000e+02	1.149552163112802922e-01
7.060000000000000000e+02	1.224493904303629865e-01
7.070000000000000000e+02	1.299770376394364102e-01
7.080000000000000000e+02	1.375661210766428166e-01
7.090000000000000000e+02	1.452307065244375639e-01
7.100000000000000000e+02	1.529693521808137557e-01
7.110000000000000000e+02	1.607569590665548220e-01
7.120000000000000000e+02	1.686299066037797445e-01
7.130000000000000000e+02	1.765903968819684255e-01
7.140000000000000000e+02	1.846656160449885176e-01
7.150000000000000000e+02	1.927961372255699579e-01
7.160000000000000000e+02	2.010291157352436520e-01
7.170000000000000000e+02	2.093148420885481420e-01
7.180000000000000000e+02	2.176339505964053622e-01
7.190000000000000000e+02	2.260034031399016374e-01
7.200000000000000000e+02	2.343871795136016900e-01
7.210000000000000000e+02	2.427690626168405585e-01
7.220000000000000000e+02	2.511379582584953307e-01
7.230000000000000000e+02	2.594555418121055057e-01
7.240000000000000000e+02	2.676818813077151971e-01
7.250000000000000000e+02	2.757929766553205431e-01
7.260000000000000000e+02	2.837881478941314262e-01
7.270000000000000000e+02	2.915838953484958251e-01
7.280000000000000000e+02	2.992150351611001513e-01
7.290000000000000000e+02	3.066277456740550966e-01
7.300000000000000000e+02	3.137828568420338304e-01
7.310000000000000000e+02	3.206061011332656530e-01
7.320000000000000000e+02	3.272003257600641368e-01
7.330000000000000000e+02	3.335174751072103594e-01
7.340000000000000000e+02	3.394594413543376432e-01
7.350000000000000000e+02	3.450484036725657844e-01
7.360000000000000000e+02	3.503435562558702143e-01
7.370000000000000000e+02	3.552779881334629519e-01
7.380000000000000000e+02	3.598849943287740771e-01
7.390000000000000000e+02	3.642129925439325788e-01
7.400000000000000000e+02	3.681749545616262442e-01
7.410000000000000000e+02	3.717988942297073551e-01
7.420000000000000000e+02	3.751695593634466475e-01
7.430000000000000000e+02	3.782147303284447704e-01
7.440000000000000000e+02	3.810334758099676589e-01
7.450000000000000000e+02	3.835406903355293995e-01
7.460000000000000000e+02	3.858380528472898363e-01
7.470000000000000000e+02	3.878927276892085163e-01
7.480000000000000000e+02	3.897169827896348471e-01
7.490000000000000000e+02	3.913453460461828737e-01
7.500000000000000000e+02	3.927728858684061408e-01
7.510000000000000000e+02	3.941648577040136603e-01
7.520000000000000000e+02	3.955609993728010365e-01
7.530000000000000000e+02	3.969298407755171842e-01
7.540000000000000000e+02	3.982520135728935262e-01
7.550000000000000000e+02	3.995572389243498557e-01
7.560000000000000000e+02	4.008452442883372324e-01
7.570000000000000000e+02	4.020884417902534924e-01
7.580000000000000000e+02	4.032709224296037176e-01
7.590000000000000000e+02	4.043966551177789470e-01
7.600000000000000000e+02	4.054449283870141252e-01
7.610000000000000000e+02	4.064410285647199750e-01
7.620000000000000000e+02	4.074091733854415254e-01
7.630000000000000000e+02	4.083353093107388587e-01
7.640000000000000000e+02	4.092210609402018306e-01
7.650000000000000000e+02	4.100336905589806458e-01
7.660000000000000000e+02	4.107754867110530173e-01
7.670000000000000000e+02	4.114629455771428579e-01
7.680000000000000000e+02	4.121065285298207703e-01
7.690000000000000000e+02	4.126883678533662669e-01
7.700000000000000000e+02	4.131940650381199509e-01
7.710000000000000000e+02	4.136770377522054343e-01
7.720000000000000000e+02	4.141057681197704010e-01
7.730000000000000000e+02	4.144908165364385999e-01
7.740000000000000000e+02	4.148247199520996298e-01
7.750000000000000000e+02	4.150881005912143151e-01
7.760000000000000000e+02	4.154005234798682222e-01
7.770000000000000000e+02	4.156792974708494182e-01
7.780000000000000000e+02	4.159027316800479324e-01
7.790000000000000000e+02	4.160768395872749825e-01
7.800000000000000000e+02	4.162279917498338810e-01
7.810000000000000000e+02	4.163175382156839022e-01
7.820000000000000000e+02	4.164065646183672253e-01
7.830000000000000000e+02	4.165217131257892835e-01
7.840000000000000000e+02	4.166267104880772010e-01
7.850000000000000000e+02	4.167172555898314701e-01
7.860000000000000000e+02	4.168110018058011623e-01
7.870000000000000000e+02	4.168848231352731415e-01
7.880000000000000000e+02	4.169728898146756735e-01
7.890000000000000000e+02	4.170414186246302335e-01
7.900000000000000000e+02	4.171347543259470436e-01
7.910000000000000000e+02	4.171868030100707725e-01
7.920000000000000000e+02	4.172528569777249063e-01
7.930000000000000000e+02	4.172961798587175308e-01
7.940000000000000000e+02	4.173575631383671380e-01
7.950000000000000000e+02	4.173925855175997235e-01
7.960000000000000000e+02	4.174543281159123764e-01
7.970000000000000000e+02	4.175125059435468855e-01
7.980000000000000000e+02	4.175730722226886349e-01
7.990000000000000000e+02	4.176153773793655488e-01
8.000000000000000000e+02	4.176802073721983533e-01
8.010000000000000000e+02	4.177815263524231049e-01
8.020000000000000000e+02	4.178766340159697501e-01
8.030000000000000000e+02	4.179794814419610649e-01
8.040000000000000000e+02	4.181035702574649737e-01
8.050000000000000000e+02	4.182021862915521471e-01
8.060000000000000000e+02	4.182960085010533069e-01
8.070000000000000000e+02	4.184116865583625278e-01
8.080000000000000000e+02	4.185087117070888096e-01
8.090000000000000000e+02	4.186185243037826020e-01
8.100000000000000000e+02	4.187100316276953782e-01
8.110000000000000000e+02	4.188028828601230713e-01
8.120000000000000000e+02	4.189356754228938939e-01
8.130000000000000000e+02	4.190239416507389736e-01
8.140000000000000000e+02	4.191544442642825552e-01
8.150000000000000000e+02	4.192410534408120282e-01
8.160000000000000000e+02	4.193575941093045656e-01
8.170000000000000000e+02	4.194456474898692888e-01
8.180000000000000000e+02	4.195569475937356851e-01
8.190000000000000000e+02	4.196473455196136348e-01
8.200000000000000000e+02	4.197583619369250063e-01
8.210000000000000000e+02	4.198424624762310819e-01
8.220000000000000000e+02	4.199243648124378891e-01
8.230000000000000000e+02	4.200168099789010623e-01
8.240000000000000000e+02	4.201041421150792932e-01
8.250000000000000000e+02	4.202084638587266774e-01
8.260000000000000000e+02	4.202445864993588631e-01
8.270000000000000000e+02	4.203047356104146481e-01
8.280000000000000000e+02	4.203601649597784595e-01
8.290000000000000000e+02	4.204013601629884578e-01
8.300000000000000000e+02	4.204421534572439501e-01
8.310000000000000000e+02	4.204643920568783000e-01
8.320000000000000000e+02	4.204834230068941747e-01
8.330000000000000000e+02	4.204637046956485880e-01
8.340000000000000000e+02	4.205088006941893330e-01
8.350000000000000000e+02	4.205435403857363807e-01
8.360000000000000000e+02	4.205373544898365346e-01
8.370000000000000000e+02	4.205901474015732444e-01
8.380000000000000000e+02	4.205998676107359779e-01
8.390000000000000000e+02	4.206499902623151987e-01
8.400000000000000000e+02	4.206847627080232965e-01
8.410000000000000000e+02	4.207680578817077355e-01
8.420000000000000000e+02	4.208613197119553950e-01
8.430000000000000000e+02	4.209405295460173502e-01
8.440000000000000000e+02	4.210366867040233330e-01
8.450000000000000000e+02	4.211214192968166237e-01
8.460000000000000000e+02	4.212120824356314630e-01
8.470000000000000000e+02	4.213261497612655337e-01
8.480000000000000000e+02	4.213871585267166542e-01
8.490000000000000000e+02	4.214906466274571106e-01
8.500000000000000000e+02	4.215651552739333452e-01
8.510000000000000000e+02	4.216209261884534820e-01
8.520000000000000000e+02	4.216749537349188670e-01
8.530000000000000000e+02	4.217160901620461977e-01
8.540000000000000000e+02	4.217759508184703576e-01
8.550000000000000000e+02	4.218151907565784731e-01
8.560000000000000000e+02	4.218635008262794917e-01
8.570000000000000000e+02	4.218792937118469033e-01
8.580000000000000000e+02	4.219322449489184002e-01
8.590000000000000000e+02	4.219367454623140778e-01
8.600000000000000000e+02	4.219934647565119490e-01
8.610000000000000000e+02	4.220201608154902639e-01
8.620000000000000000e+02	4.220558853500212537e-01
8.630000000000000000e+02	4.220735077264935464e-01
8.640000000000000000e+02	4.221126860024505545e-01
8.650000000000000000e+02	4.221288524996302249e-01
8.660000000000000000e+02	4.222445348119216457e-01
8.670000000000000000e+02	4.223495786380465078e-01
8.680000000000000000e+02	4.224473262833071119e-01
8.690000000000000000e+02	4.225589078392081865e-01
8.700000000000000000e+02	4.226502476148802923e-01
8.710000000000000000e+02	4.227150544929271225e-01
8.720000000000000000e+02	4.228076262651771500e-01
8.730000000000000000e+02	4.228800418296155827e-01
8.740000000000000000e+02	4.229642623274917912e-01
8.750000000000000000e+02	4.230381378520630675e-01
8.760000000000000000e+02	4.230718586453328656e-01
8.770000000000000000e+02	4.231062930958294777e-01
8.780000000000000000e+02	4.231414613672601632e-01
8.790000000000000000e+02	4.231795308009222434e-01
8.800000000000000000e+02	4.232279202911411464e-01
8.810000000000000000e+02	4.232703574070427743e-01
8.820000000000000000e+02	4.233421053785801913e-01
8.830000000000000000e+02	4.233962324512620112e-01
8.840000000000000000e+02	4.234317264134156433e-01
8.850000000000000000e+02	4.235009550895878494e-01
8.860000000000000000e+02	4.235430607784739787e-01
8.870000000000000000e+02	4.235767447673075559e-01
8.880000000000000000e+02	4.236216713176266246e-01
8.890000000000000000e+02	4.236562588091739578e-01
8.900000000000000000e+02	4.236899952585879703e-01
8.910000000000000000e+02	4.237084566861665236e-01
8.920000000000000000e+02	4.237004253043283319e-01
8.930000000000000000e+02	4.237335498963634151e-01
8.940000000000000000e+02	4.237308181508682159e-01
8.950000000000000000e+02	4.237516769232954617e-01
8.960000000000000000e+02	4.237336437101127951e-01
8.970000000000000000e+02	4.237553273871028092e-01
8.980000000000000000e+02	4.237398631419982964e-01
8.990000000000000000e+02	4.237433057882526999e-01
9.000000000000000000e+02	4.237280147263547958e-01
9.010000000000000000e+02	4.237479940699930836e-01
9.020000000000000000e+02	4.237449522099177579e-01
9.030000000000000000e+02	4.237615912063845136e-01
9.040000000000000000e+02	4.237801953529015675e-01
9.050000000000000000e+02	4.238125198523411408e-01
9.060000000000000000e+02	4.238306298409923456e-01
9.070000000000000000e+02	4.238649523203532055e-01
9.080000000000000000e+02	4.238741349680233417e-01
9.090000000000000000e+02	4.239337170262691967e-01
9.100000000000000000e+02	4.239626868159426798e-01
9.110000000000000000e+02	4.240093164817741456e-01
9.120000000000000000e+02	4.239998278890499406e-01
9.130000000000000000e+02	4.240408784381398677e-01
9.140000000000000000e+02	4.240599299763217478e-01
9.150000000000000000e+02	4.241196543319886159e-01
9.160000000000000000e+02	4.241502526275057749e-01
9.170000000000000000e+02	4.241752256794886211e-01
9.180000000000000000e+02	4.241879198387367156e-01
9.190000000000000000e+02	4.242359438874173660e-01
9.200000000000000000e+02	4.243097909593925854e-01
9.210000000000000000e+02	4.243244797885875053e-01
9.220000000000000000e+02	4.243022166389446292e-01
9.230000000000000000e+02	4.243003232577368111e-01
9.240000000000000000e+02	4.243434946241022021e-01
9.250000000000000000e+02	4.243425654149746706e-01
9.260000000000000000e+02	4.243680573210187879e-01
9.270000000000000000e+02	4.243764495987357721e-01
9.280000000000000000e+02	4.243167141886181604e-01
9.290000000000000000e+02	4.241680749505590819e-01
9.300000000000000000e+02	4.240846329580788554e-01
9.310000000000000000e+02	4.239919117892069211e-01
9.320000000000000000e+02	4.238937212496450835e-01
9.330000000000000000e+02	4.237834954705551049e-01
9.340000000000000000e+02	4.236839834732507581e-01
9.350000000000000000e+02	4.235399135331526788e-01
9.360000000000000000e+02	4.232706776090450762e-01
9.370000000000000000e+02	4.230096696001237055e-01
9.380000000000000000e+02	4.228618335571626696e-01
9.390000000000000000e+02	4.227354152857006886e-01
9.400000000000000000e+02	4.224331225525544409e-01
9.410000000000000000e+02	4.219686931401396279e-01
9.420000000000000000e+02	4.216995765034083909e-01
9.430000000000000000e+02	4.215485082586461485e-01
9.440000000000000000e+02	4.212956406778791685e-01
9.450000000000000000e+02	4.209751863579775377e-01
9.460000000000000000e+02	4.206513563067890149e-01
9.470000000000000000e+02	4.203869249426397947e-01
9.480000000000000000e+02	4.201523265210054814e-01
9.490000000000000000e+02	4.195804034632393820e-01
9.500000000000000000e+02	4.185347651182181883e-01
9.510000000000000000e+02	4.178683422272806980e-01
9.520000000000000000e+02	4.174174468228749046e-01
9.530000000000000000e+02	4.167886171849658483e-01
9.540000000000000000e+02	4.160617888060840763e-01
9.550000000000000000e+02	4.153962989500346592e-01
9.560000000000000000e+02	4.147746919919002573e-01
9.570000000000000000e+02	4.141782733537693328e-01
9.580000000000000000e+02	4.136743469729506906e-01
9.590000000000000000e+02	4.132610952970157681e-01
9.600000000000000000e+02	4.127703702995760837e-01
9.610000000000000000e+02	4.120854479295391615e-01
9.620000000000000000e+02	4.117552112523312768e-01
9.630000000000000000e+02	4.116490373938105352e-01
9.640000000000000000e+02	4.115110273049555900e-01
9.650000000000000000e+02	4.113362154155640327e-01
9.660000000000000000e+02	4.112366134877961099e-01
9.670000000000000000e+02	4.111801539839944342e-01
9.680000000000000000e+02	4.111533400279882011e-01
9.690000000000000000e+02	4.111430243188655687e-01
9.700000000000000000e+02	4.111223215459284819e-01
9.710000000000000000e+02	4.111068429145477432e-01
9.720000000000000000e+02	4.110988089068309814e-01
9.730000000000000000e+02	4.110758212258269206e-01
9.740000000000000000e+02	4.110333645304337091e-01
9.750000000000000000e+02	4.110562992780049663e-01
9.760000000000000000e+02	4.110963066886966222e-01
9.770000000000000000e+02	4.111629223011820100e-01
9.780000000000000000e+02	4.112458030938589970e-01
9.790000000000000000e+02	4.113478537386795475e-01
9.800000000000000000e+02	4.114899141231656010e-01
9.810000000000000000e+02	4.115859949103332638e-01
