wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
844	0.296433329	0.235449099	0.25942862	0.231362406	0.25639396	0.300909175	0.24639858	0.272469474	0.263756227
845	0.297082237	0.236022302	0.260048828	0.231896522	0.25696025	0.301496029	0.247020806	0.273072413	0.264304128
846	0.297716289	0.236597887	0.26066506	0.232432804	0.257528393	0.302070713	0.24763862	0.273669787	0.264849961
847	0.298345015	0.23717162	0.261275396	0.232954815	0.25808078	0.302641479	0.248245728	0.274262296	0.265385086
848	0.298976176	0.237741599	0.26188833	0.233460544	0.25861248	0.303230566	0.248834676	0.274856067	0.265921423
849	0.299604517	0.238299094	0.262499458	0.233967194	0.259140424	0.30382188	0.249422809	0.27544713	0.266453822
850	0.300227573	0.238851451	0.263102387	0.234494822	0.259688573	0.304393508	0.250021375	0.276029233	0.266978326
851	0.300843184	0.239406462	0.263688677	0.235049542	0.260273424	0.304937962	0.250621893	0.276611235	0.26748871
852	0.301458372	0.239957814	0.264269624	0.235615853	0.260871709	0.305469934	0.251235524	0.277189989	0.267986649
853	0.302080311	0.240500876	0.264859043	0.236182831	0.261458842	0.306001074	0.251859173	0.277760731	0.268483429
854	0.302703757	0.241038537	0.265454986	0.236738384	0.262032213	0.306543732	0.252474377	0.278334994	0.268986756
855	0.303333473	0.241577388	0.266047875	0.237282966	0.262596353	0.307093866	0.25308384	0.278907679	0.269493113
856	0.303959936	0.242120751	0.26663355	0.237822648	0.26315321	0.307636264	0.253696824	0.279470955	0.270005247
857	0.304572855	0.24266932	0.267217187	0.238362859	0.26371036	0.308168245	0.254306129	0.280035609	0.27052011
858	0.305179175	0.243210385	0.267800365	0.238878925	0.264259254	0.308700126	0.25489766	0.28060124	0.271031427
859	0.305773437	0.243744466	0.268395274	0.239351739	0.264774623	0.309255635	0.255465684	0.281166702	0.271541333
860	0.306362507	0.244280424	0.269004724	0.239793841	0.265259888	0.309844194	0.256011418	0.281733223	0.27205813
861	0.306949033	0.24481158	0.269605641	0.240238597	0.265745301	0.310425477	0.256557383	0.282291591	0.27256521
862	0.30752919	0.245333783	0.270188227	0.240716092	0.26625938	0.310965771	0.257111838	0.282842254	0.273049139
863	0.308099274	0.245859819	0.270761462	0.241222924	0.266798514	0.311473698	0.257665673	0.283388262	0.273519069
864	0.308659384	0.246388012	0.271339033	0.241734864	0.267333241	0.311973677	0.258229627	0.283927417	0.273987292
865	0.309210306	0.246903048	0.271910021	0.242248453	0.267857927	0.312461597	0.258801027	0.284463634	0.27445334
866	0.309758217	0.247416092	0.272472678	0.242756949	0.268380848	0.312953864	0.259365884	0.285002264	0.274921224
867	0.310312416	0.247932476	0.273025832	0.24325872	0.268904302	0.313455426	0.259926804	0.285538008	0.275385749
868	0.310866473	0.248440906	0.273570674	0.24375492	0.269417621	0.313948489	0.260491055	0.286061811	0.275850244
869	0.311411923	0.248942032	0.274112099	0.244239629	0.269919063	0.314436275	0.261041862	0.286577998	0.276318668
870	0.311956946	0.249436869	0.274652503	0.244709087	0.270412051	0.314935508	0.261570871	0.287089475	0.276783752
871	0.312494489	0.249930913	0.275195114	0.245164622	0.270883831	0.315460208	0.26208833	0.287594064	0.277239182
872	0.313023081	0.25042384	0.275728494	0.245612517	0.271336774	0.315991541	0.262602636	0.288094895	0.27768546
873	0.313552843	0.250912566	0.276249573	0.246057966	0.271790465	0.316511039	0.263113599	0.28859175	0.278122073
874	0.314080274	0.251393347	0.276765743	0.246509312	0.272254575	0.317003378	0.263621766	0.289085545	0.278543851
875	0.314598462	0.251873045	0.277282681	0.246966969	0.272714266	0.317475797	0.264123947	0.28957335	0.278954941
876	0.315076324	0.252333729	0.277771287	0.247406383	0.273146228	0.31791601	0.264592177	0.290024965	0.279337928
877	0.315569291	0.252800724	0.278268865	0.247861626	0.273601464	0.318366445	0.265075363	0.290487697	0.27973123
878	0.31608116	0.253277794	0.278784865	0.24831576	0.274080252	0.318830864	0.265568582	0.290965398	0.280136275
879	0.31660523	0.253761659	0.279324794	0.248770716	0.274559276	0.319310611	0.266062681	0.291458624	0.280552213
880	0.317130451	0.254241119	0.279875887	0.249228476	0.275033938	0.319791	0.266557897	0.291957537	0.280972469
881	0.31764201	0.254721292	0.280428625	0.249685962	0.275509422	0.320272978	0.26704803	0.292454885	0.281396276
882	0.318141767	0.255204666	0.280977491	0.250143515	0.27598424	0.320752527	0.267547196	0.292936859	0.281820142
883	0.31863558	0.255679512	0.281512975	0.250600726	0.276453618	0.321222965	0.268051092	0.293410221	0.282226147
884	0.319116818	0.256140698	0.282032319	0.251050399	0.276908123	0.321672093	0.268553903	0.293873103	0.282614736
885	0.319584729	0.256587605	0.282540365	0.251481478	0.277344398	0.322101872	0.269046874	0.294310497	0.28299093
886	0.320029859	0.257018758	0.283031626	0.251880358	0.2777496	0.322506727	0.269517558	0.294731027	0.283350395
887	0.320446448	0.257426808	0.28349024	0.252246553	0.278113321	0.322887184	0.269948995	0.295116519	0.28368382
888	0.320828875	0.25780988	0.283906397	0.252571746	0.278437009	0.323250957	0.270323609	0.29545035	0.283987448
889	0.32122408	0.258205527	0.284336421	0.252890011	0.278761596	0.323644162	0.270691204	0.295792903	0.284300359
890	0.321601914	0.258580248	0.284750122	0.253176478	0.279052197	0.324033477	0.271026232	0.296118719	0.284592967
891	0.321942353	0.258940594	0.285143555	0.253432725	0.27929829	0.3244221	0.271312927	0.296430159	0.284862246
892	0.322234537	0.259292212	0.285509216	0.253659655	0.279517744	0.324793848	0.271556854	0.296723995	0.285105402
893	0.322507969	0.259620462	0.285843005	0.25386944	0.279715138	0.325145893	0.271780301	0.296976198	0.285332286
894	0.322772506	0.259938895	0.286152622	0.254080394	0.279901189	0.325459912	0.271994849	0.297194264	0.285535813
895	0.323030978	0.260249903	0.286438602	0.254324758	0.280107637	0.325722801	0.272210201	0.297401394	0.285700512
896	0.323278606	0.260548953	0.286701857	0.254637196	0.280375292	0.325931845	0.272462925	0.297596373	0.285845789
897	0.32353017	0.260861114	0.286974564	0.255021276	0.28071588	0.326092186	0.2727724	0.297791561	0.286002301
898	0.323797028	0.261196469	0.287274234	0.255452475	0.281122153	0.32622477	0.273128858	0.298023058	0.286183783
899	0.324087911	0.261547396	0.287603918	0.255906334	0.281570959	0.326369377	0.273515102	0.298294234	0.286394868
900	0.324409623	0.261911711	0.287975409	0.25634872	0.282013398	0.326572983	0.273938169	0.298597375	0.28664498
901	0.324752447	0.262285594	0.288392622	0.256756238	0.282405999	0.326848133	0.274371521	0.298939606	0.286930662
902	0.325103382	0.262656182	0.288830701	0.257112701	0.282729005	0.327183305	0.274778724	0.299300873	0.287236432
903	0.325441833	0.263029084	0.289271159	0.257412611	0.282999537	0.327568803	0.275151683	0.299657903	0.287544073
904	0.325764988	0.263390934	0.289696513	0.257674782	0.283237131	0.327967683	0.275482251	0.300011591	0.287837395
905	0.326092536	0.263719144	0.290095465	0.257910193	0.283449581	0.328358306	0.275775588	0.300331617	0.288101672
906	0.326404189	0.264031823	0.290472276	0.258123041	0.283650166	0.328716092	0.276034662	0.30061018	0.288316324
907	0.326662418	0.264334802	0.290814194	0.258342116	0.283851772	0.32902998	0.276279453	0.300866746	0.288492344
908	0.326886129	0.264622752	0.291124653	0.258586032	0.284090178	0.32930275	0.276528781	0.30109732	0.288650754
909	0.327113763	0.264910124	0.291434545	0.258849027	0.284362617	0.329537328	0.276781096	0.301313043	0.288809739
910	0.327349507	0.265183178	0.291748366	0.259123039	0.284634338	0.329740322	0.277030662	0.301545078	0.288973704
911	0.327586698	0.26546154	0.292051888	0.259419097	0.284925728	0.329948369	0.277301924	0.301783508	0.289148089
912	0.32783157	0.265757987	0.292374526	0.259732382	0.285234539	0.33017678	0.277610817	0.302024871	0.28934426
913	0.328088303	0.26606866	0.292745928	0.260059575	0.285557591	0.330404629	0.277930807	0.302294216	0.289564009
914	0.328374495	0.266393274	0.293131954	0.260413942	0.285907103	0.330631271	0.27827907	0.30258697	0.289817489
915	0.328672185	0.266729631	0.293530632	0.260786222	0.286279076	0.330882051	0.278664347	0.302896926	0.290085553
916	0.328970559	0.267069705	0.293952977	0.261170902	0.286658274	0.331159973	0.279070141	0.303236462	0.290357675
917	0.329279044	0.267420934	0.294406627	0.261551167	0.287037095	0.33147573	0.279488504	0.303580963	0.2906474
918	0.329572758	0.267777408	0.294873325	0.261915024	0.287402026	0.331821486	0.279918018	0.303932132	0.29093947
919	0.329831462	0.268125251	0.295328802	0.262259585	0.287728802	0.332193512	0.280326716	0.304298796	0.291231772
920	0.330084826	0.26844807	0.295766235	0.262563264	0.288009005	0.332590192	0.280673199	0.304649491	0.29151457
921	0.330329557	0.268750172	0.296155051	0.2627947	0.288219299	0.332981135	0.280975736	0.304977406	0.291758528
922	0.330539293	0.269016171	0.296501139	0.262951334	0.288362319	0.333365981	0.281227865	0.305278648	0.291957515
923	0.33069677	0.269249668	0.296808233	0.263053213	0.288480835	0.333756148	0.28142568	0.305521176	0.29210934
924	0.330809394	0.269433377	0.297085703	0.263102115	0.2885277	0.334111495	0.281544535	0.305699093	0.292201149
925	0.330857499	0.269545676	0.297322706	0.263055757	0.288483997	0.334416599	0.281555471	0.305816627	0.292252067
926	0.330835549	0.269614189	0.297455751	0.262913999	0.288348103	0.334663931	0.28148851	0.305842037	0.292269848
927	0.330708525	0.269657321	0.29747316	0.262681174	0.288103612	0.334823403	0.281355634	0.305741601	0.29221057
928	0.330395627	0.269534189	0.297401412	0.262350169	0.287723089	0.334794252	0.281057612	0.305512204	0.292011752
929	0.329919564	0.269215838	0.297169246	0.261927469	0.287219543	0.334566264	0.280603268	0.305124102	0.291630826
930	0.329260947	0.268740877	0.296714042	0.261471522	0.286674414	0.334099968	0.280040081	0.304574569	0.291048151
931	0.328401295	0.268193348	0.29607831	0.261090011	0.286217084	0.333342705	0.279407358	0.303889381	0.290331586
932	0.327511997	0.267651541	0.295436332	0.260903834	0.28590991	0.332393997	0.278833891	0.303156115	0.289527018
933	0.326676977	0.26718052	0.294868564	0.260901463	0.285776232	0.331406046	0.278435101	0.302495082	0.288715769
934	0.325947422	0.266808851	0.294457975	0.261033049	0.285816506	0.330566864	0.278220997	0.302001945	0.288006461
935	0.325418775	0.266588618	0.29431097	0.261266666	0.285993711	0.33000538	0.278171058	0.301727195	0.287446138
936	0.325099473	0.266568172	0.294396268	0.261563525	0.28620172	0.329787526	0.278263625	0.301654651	0.287123418
937	0.324964393	0.266731622	0.294684836	0.261847134	0.286405615	0.329937392	0.278456732	0.301759545	0.287081334
938	0.325011456	0.267024078	0.295144497	0.262081491	0.286588837	0.330384752	0.278718874	0.301989696	0.287243019
939	0.325159027	0.267401323	0.295708115	0.262226198	0.286707485	0.330961307	0.278968003	0.302267772	0.287467446
940	0.32523375	0.267646923	0.296260495	0.262300443	0.286698076	0.331487157	0.279120513	0.302546	0.287671976
941	0.325172124	0.267735791	0.296619409	0.262327794	0.286571002	0.331896686	0.279217093	0.302728917	0.28780018
942	0.324939948	0.267767474	0.296763606	0.262247281	0.286421657	0.332102191	0.279193861	0.30272575	0.287734831
943	0.324550501	0.267726664	0.296764047	0.26218624	0.286341416	0.332022533	0.279054401	0.30256932	0.287526055
944	0.324104555	0.267591008	0.296721939	0.262201774	0.286290006	0.331733354	0.278891571	0.302338948	0.287198314
945	0.323543318	0.267380325	0.29660937	0.262193245	0.286200824	0.331318566	0.278736819	0.302091146	0.286789116
946	0.322942293	0.267152288	0.296452625	0.262126365	0.286074201	0.330903451	0.27851387	0.301814393	0.286265575
947	0.322306647	0.2669163	0.296323275	0.261994706	0.285886593	0.330532407	0.278241996	0.301522116	0.285701949
948	0.321585164	0.266668658	0.296213009	0.261815029	0.285605813	0.330212455	0.277966523	0.301211821	0.285205726
949	0.320850881	0.266418567	0.296185747	0.261642001	0.285293439	0.329937487	0.277681742	0.30088383	0.284710715
950	0.320143409	0.266118555	0.296198766	0.261419146	0.284946575	0.329691321	0.277348098	0.300538293	0.284210072
951	0.31941405	0.265801027	0.296222825	0.261167072	0.284609665	0.329429352	0.277023257	0.300185172	0.283690942
952	0.318602995	0.26543592	0.296232682	0.260990033	0.28433022	0.329126724	0.276808911	0.29984905	0.283174674
953	0.317749001	0.265090534	0.296156488	0.260853901	0.284019068	0.328765398	0.276590284	0.299484001	0.282653176
954	0.316948033	0.264795298	0.296087294	0.260659253	0.283722742	0.328413816	0.276332945	0.299074665	0.282056422
955	0.316214939	0.264472464	0.296044621	0.260490844	0.283470677	0.328090296	0.276089544	0.298670791	0.281492836
956	0.315494843	0.264158305	0.295974905	0.260335942	0.283215179	0.32779173	0.275865451	0.298282676	0.281011311
957	0.314841443	0.263887506	0.295883673	0.260181933	0.282938064	0.327505816	0.275663078	0.297947629	0.28054255
958	0.314284853	0.263673712	0.295809833	0.260066998	0.282682259	0.327247211	0.275437785	0.297662117	0.280067334
959	0.313733772	0.263486846	0.295780717	0.259989961	0.282455431	0.326991826	0.275263098	0.297455012	0.279684049
960	0.313275444	0.263349217	0.295796795	0.259955332	0.282296952	0.326782302	0.275178157	0.297313878	0.279367285
961	0.31294742	0.263298373	0.295905114	0.260005603	0.282242862	0.326618266	0.27514716	0.297221043	0.279057948
962	0.312716389	0.263273221	0.296062541	0.260067983	0.282262309	0.326505294	0.275165505	0.297191027	0.278826017
963	0.312546878	0.263255611	0.296287873	0.260148916	0.282382868	0.326445672	0.275297818	0.297254996	0.278684308
964	0.312413455	0.263283888	0.296540062	0.260263417	0.282488455	0.326444109	0.27545359	0.29736953	0.278620765
965	0.312349531	0.263397883	0.296750609	0.260375373	0.282496575	0.326484059	0.275536036	0.297455544	0.27861571
966	0.312348767	0.26353177	0.296996407	0.26045624	0.282507167	0.32660872	0.275627612	0.297507574	0.278635236
967	0.312330558	0.26362494	0.297274594	0.260480738	0.282501097	0.326823797	0.275708277	0.297543874	0.278722791
968	0.312301919	0.263709847	0.297518654	0.260455175	0.282464773	0.327037666	0.275760656	0.297561853	0.278830192
969	0.312297246	0.26379038	0.297734537	0.260409429	0.282395145	0.327198429	0.275791154	0.297588003	0.278891961
970	0.312245449	0.263858045	0.297914401	0.260369935	0.282295774	0.327306564	0.275785264	0.297602293	0.278944843
971	0.312174811	0.263849944	0.298021591	0.260322312	0.282224134	0.327329627	0.275775877	0.297599516	0.278983526
972	0.312135182	0.26382325	0.298078845	0.260264466	0.282189967	0.327278923	0.275753761	0.297553418	0.278946869
973	0.31206538	0.263820613	0.298163796	0.260244712	0.282204092	0.327148818	0.275727289	0.297484007	0.278856533
974	0.311973338	0.263817252	0.298269889	0.260269746	0.282286875	0.327002752	0.275772495	0.297445537	0.278809173
975	0.311908672	0.263822371	0.298389954	0.260334383	0.282398266	0.326844202	0.275813251	0.29743812	0.278803035
976	0.31187527	0.26385441	0.298472455	0.260419858	0.282469367	0.326702842	0.275819505	0.297461672	0.278819184
977	0.311886894	0.26392851	0.29852741	0.260505723	0.28255496	0.326604887	0.275881	0.29751955	0.278838554
978	0.311949787	0.264074702	0.298647501	0.26062028	0.282667522	0.326591223	0.27599642	0.297564788	0.278864746
979	0.312021561	0.264233958	0.298874329	0.260730431	0.282761055	0.32665063	0.276174722	0.297668484	0.278943243
980	0.312160127	0.264439717	0.299154777	0.260845676	0.282863611	0.326766091	0.276433086	0.297828299	0.279050253
981	0.31238099	0.264699105	0.299431124	0.260993161	0.282988401	0.326986056	0.276725469	0.298017585	0.279217106
982	0.312659088	0.264949255	0.299703592	0.261150749	0.283117815	0.32723077	0.276975031	0.298249079	0.279432444
983	0.312964354	0.265149268	0.299961723	0.261302607	0.283303754	0.327462768	0.277232229	0.298509503	0.27967833
984	0.313249841	0.265386852	0.300252457	0.261474425	0.283517482	0.327713705	0.277493758	0.298763812	0.279941443
985	0.313529075	0.265678498	0.300597589	0.261694599	0.283716711	0.327992301	0.277750888	0.299032222	0.280250164
986	0.313810252	0.265942458	0.300934409	0.261919652	0.283940283	0.328299171	0.278056011	0.299307382	0.280599161
987	0.314116344	0.266196029	0.30125008	0.26214952	0.284191145	0.328590874	0.278330234	0.299587706	0.280911734
988	0.314436727	0.266456929	0.301515597	0.262382927	0.284457334	0.328887192	0.278609078	0.299906086	0.281199249
989	0.314775442	0.266721548	0.30174868	0.262593497	0.284691493	0.329190587	0.278913032	0.300201893	0.28151057
990	0.315147086	0.267030875	0.302063334	0.262864697	0.284933408	0.329510375	0.279237707	0.300435391	0.281772517
991	0.31548027	0.267318393	0.302406762	0.263146218	0.285166794	0.329784879	0.279584331	0.30067035	0.281980687
992	0.315820944	0.267630569	0.302725375	0.263445654	0.285438464	0.330069936	0.279966378	0.300962602	0.282243541
993	0.316217241	0.267978752	0.303026391	0.263739103	0.285737831	0.330372429	0.280346218	0.301289592	0.282563218
994	0.316626516	0.268350584	0.303369692	0.264020561	0.286046638	0.330682665	0.280693597	0.30165129	0.282905981
995	0.317047171	0.268763528	0.303768045	0.264334585	0.286411311	0.331066592	0.281087384	0.302044682	0.283300248
996	0.317425245	0.269140955	0.304164747	0.264649999	0.286761339	0.33144189	0.281450272	0.302400368	0.283666868
997	0.317796206	0.269492727	0.30456534	0.264968186	0.287075254	0.331786394	0.281780494	0.302745934	0.284019137
998	0.318160641	0.269787803	0.304924732	0.265252179	0.287406821	0.332116168	0.28213109	0.303071381	0.284346359
999	0.318541653	0.270078595	0.30526591	0.265535617	0.287757364	0.332452478	0.282463165	0.303402075	0.284664549
1000	0.318956375	0.27038607	0.305606648	0.265827652	0.288105355	0.332800795	0.282766029	0.303738296	0.285004621
1001	0.319410808	0.270681034	0.30595192	0.266107129	0.288436599	0.333145424	0.283061382	0.304044945	0.28537021
1002	0.319893573	0.270985408	0.306333	0.266437325	0.288801754	0.333490218	0.283375725	0.304350857	0.285689311
1003	0.320382714	0.271303427	0.306695771	0.26678856	0.289184622	0.333823495	0.283712726	0.304675532	0.286006705
1004	0.320928502	0.271685947	0.307063077	0.267162194	0.289604336	0.3341986	0.284111144	0.305073715	0.286421517
1005	0.321539736	0.272128322	0.307476736	0.267543559	0.290039671	0.334626277	0.284558144	0.305512974	0.286902943
1006	0.322188981	0.272633271	0.307943696	0.267959621	0.290502618	0.335139426	0.285049419	0.305989669	0.287435002
1007	0.322871354	0.273168983	0.30844101	0.268402896	0.291002184	0.335696816	0.28557235	0.306496711	0.288000431
1008	0.323517346	0.27366725	0.30891212	0.268829925	0.29149466	0.336225041	0.286065377	0.306975965	0.288534148
1009	0.32416538	0.274179328	0.309383342	0.269266191	0.291994969	0.336763656	0.286577784	0.307476912	0.289089257
1010	0.324813577	0.274702589	0.30985352	0.269710357	0.29249901	0.337307896	0.287103759	0.307996051	0.289656941
1011	0.325465268	0.275236727	0.310327934	0.270159459	0.293002816	0.337855963	0.287633136	0.308533849	0.290242049
1012	0.326119817	0.27577955	0.310806168	0.270616216	0.29350193	0.338402074	0.288168076	0.309084143	0.290826615
1013	0.326778109	0.276326527	0.311286272	0.271078894	0.293998463	0.338939766	0.288700552	0.309635124	0.291391958
1014	0.327446743	0.27687695	0.31177624	0.271545525	0.294493096	0.339471451	0.289238223	0.310187552	0.291952587
1015	0.328132785	0.277427889	0.312272252	0.272012716	0.294987723	0.340003565	0.289789406	0.310738734	0.292508611
1016	0.328834239	0.27797983	0.312776622	0.272482307	0.295486833	0.340536478	0.290353101	0.311291115	0.293068144
1017	0.329545292	0.278533788	0.313293791	0.272956777	0.295990631	0.341073221	0.290929932	0.311847726	0.293641868
1018	0.330264675	0.279088726	0.313818018	0.273439374	0.296497499	0.341617037	0.291514809	0.312413785	0.294230148
1019	0.330982668	0.279642671	0.314344737	0.273924102	0.29701402	0.342166794	0.292098823	0.312983327	0.29482716
1020	0.331694914	0.280193434	0.314877232	0.274412361	0.297539379	0.342728351	0.29267996	0.313560589	0.295434952
1021	0.332404852	0.280743872	0.315401687	0.274900387	0.298065741	0.34330038	0.293253045	0.314142217	0.296043753
1022	0.333108623	0.281295187	0.315915998	0.275388058	0.298595268	0.343873676	0.293820873	0.314724834	0.296651369
1023	0.333812112	0.2818491	0.316421314	0.275879799	0.299128167	0.344451882	0.294384957	0.31530611	0.297259212
1024	0.334516934	0.282408322	0.316915713	0.276378986	0.299658098	0.345030927	0.294944991	0.31587911	0.297852172
1025	0.335229149	0.2829712	0.317402461	0.276879961	0.300185853	0.345614015	0.295506703	0.316448871	0.298439908
1026	0.335955679	0.283536966	0.317890137	0.277379921	0.300713933	0.346201991	0.296077366	0.317015972	0.299034798
1027	0.336691874	0.284098899	0.318382618	0.277877625	0.301245132	0.34679117	0.296651295	0.317579555	0.299631733
1028	0.337438024	0.284657526	0.318881273	0.278372331	0.301781694	0.3473823	0.297229992	0.318144288	0.30023888
1029	0.338189097	0.285212895	0.319389901	0.278863412	0.302321929	0.347968861	0.297808755	0.318709521	0.300851856
1030	0.338937395	0.285759827	0.319905827	0.27935096	0.302864076	0.348547847	0.298381557	0.319277067	0.301464202
1031	0.339676839	0.286303665	0.32042575	0.279835295	0.303405453	0.349119413	0.298945412	0.319847617	0.302070717
1032	0.340409799	0.2868495	0.32094896	0.280315041	0.303939768	0.34968747	0.299500083	0.320418137	0.302670275
1033	0.341129196	0.28739817	0.321467481	0.28078722	0.304465217	0.350248036	0.300051437	0.320986047	0.303260718
1034	0.341835576	0.287947677	0.321976957	0.28125916	0.304983576	0.35080297	0.300602235	0.321553124	0.303846588
1035	0.342531064	0.288497993	0.322474229	0.281732934	0.30549348	0.351358548	0.301149687	0.322112319	0.304430638
1036	0.343209542	0.289045607	0.322959384	0.28219832	0.305994373	0.351919406	0.301699137	0.322665744	0.305012483
1037	0.343879853	0.289584331	0.323437203	0.282654725	0.306487052	0.352491742	0.302251182	0.323220531	0.305590228
1038	0.344541941	0.290115662	0.323909206	0.283102479	0.306973645	0.353072903	0.30279691	0.323773613	0.30616694
1039	0.345192398	0.290637679	0.32438412	0.283537657	0.307460249	0.353661304	0.303330492	0.324324243	0.306743902
1040	0.345835772	0.291151541	0.324860102	0.283968204	0.307944683	0.354253422	0.303851437	0.324867151	0.307310709
1041	0.346470764	0.291658337	0.325341077	0.284398042	0.308426986	0.354841865	0.304353879	0.325400835	0.307862025
1042	0.347104077	0.29216146	0.325821213	0.284833114	0.308906594	0.355418269	0.304849016	0.325921887	0.308400955
1043	0.347739775	0.292667668	0.326298296	0.285276343	0.309382091	0.355979366	0.305340647	0.326432747	0.308928963
1044	0.348377116	0.293171524	0.326768567	0.285726462	0.309845454	0.356521956	0.305835935	0.326929179	0.309441313
1045	0.34900651	0.293666057	0.327234182	0.286176375	0.310296126	0.357044569	0.306337453	0.327420156	0.309943785
1046	0.349629523	0.294152456	0.327693125	0.286629754	0.310737147	0.357548783	0.306839847	0.327906977	0.310446952
1047	0.35023261	0.294625497	0.328143261	0.287077121	0.311164858	0.358044002	0.307339796	0.328389686	0.310951584
1048	0.350813524	0.295082356	0.328591224	0.287509781	0.311584986	0.35854227	0.307835616	0.328875575	0.311456486
1049	0.351387425	0.295531239	0.329035416	0.287934724	0.312007168	0.359045288	0.308323841	0.329361629	0.311959028
1050	0.35194879	0.29597432	0.329474668	0.288347367	0.312435049	0.359551612	0.308801536	0.329848343	0.31246481
1051	0.35250578	0.296412107	0.329915597	0.288746707	0.312868408	0.36006021	0.309272071	0.330331509	0.312968654
1052	0.353063745	0.296848572	0.330351757	0.289142171	0.313300524	0.360562989	0.309736615	0.330804759	0.313454965
1053	0.353609936	0.297281131	0.330776617	0.289533209	0.313722441	0.361051743	0.310187858	0.331268724	0.313922364
1054	0.354151659	0.297711594	0.331187585	0.289925737	0.314127244	0.361520253	0.310631724	0.331716878	0.314371153
1055	0.354678368	0.298138935	0.331587592	0.290320837	0.314515069	0.361970475	0.311062453	0.332153502	0.314803017
1056	0.355181475	0.298555472	0.331982117	0.290719644	0.314886561	0.362403583	0.311480911	0.332582132	0.315218075
1057	0.355666997	0.298961049	0.332374142	0.29111335	0.315244811	0.362825573	0.311891815	0.333009548	0.315627163
1058	0.356137658	0.299356614	0.332764393	0.291501315	0.315596661	0.363241874	0.312297207	0.333432948	0.316038132
1059	0.356584029	0.299741379	0.333146908	0.29188039	0.315943494	0.36366187	0.312697497	0.333855901	0.316447253
1060	0.35702035	0.300118292	0.333522647	0.292247591	0.316297232	0.364089082	0.313095109	0.334272876	0.316849729
1061	0.357458502	0.300488015	0.333889157	0.292597988	0.31666285	0.364514295	0.31349808	0.334675232	0.317243959
1062	0.357889412	0.300850962	0.334249986	0.292936602	0.317036712	0.364932284	0.313894889	0.335065304	0.3176279
1063	0.358323065	0.301210202	0.334611168	0.293267637	0.317418478	0.365340991	0.314283024	0.335436729	0.317994817
1064	0.358748825	0.301565371	0.334968037	0.293590034	0.317792654	0.365732238	0.314660276	0.335792288	0.318344606
1065	0.35915179	0.301915344	0.335319814	0.293910888	0.318152956	0.366104284	0.315015388	0.336138113	0.31868259
1066	0.359535943	0.302258532	0.33566237	0.294224582	0.318499585	0.366460263	0.315349859	0.336473652	0.319008536
1067	0.359892413	0.302594626	0.335992511	0.294530621	0.318833973	0.366804341	0.315664811	0.336804648	0.319329257
1068	0.360232966	0.302920747	0.336315626	0.294835541	0.319168592	0.367142174	0.31596792	0.337131392	0.319644411
1069	0.360565868	0.303232055	0.336628527	0.295134237	0.319501431	0.367474903	0.316267544	0.337453751	0.319948143
1070	0.360884996	0.303533504	0.336934651	0.295435002	0.319828483	0.36780265	0.316560054	0.33776997	0.320240879
1071	0.361189385	0.303826624	0.33722774	0.295735828	0.320150801	0.368122042	0.316851951	0.338076932	0.32052253
1072	0.36148985	0.304108806	0.337511067	0.296033336	0.320471065	0.368431902	0.317145834	0.338368065	0.320786647
1073	0.361775058	0.304376526	0.337785319	0.296316819	0.320777571	0.368724186	0.317436567	0.338640549	0.32103471
1074	0.362038193	0.30463778	0.338056776	0.296594717	0.321072897	0.369000945	0.317714229	0.338891943	0.321271182
1075	0.362291759	0.304884436	0.338323048	0.296857669	0.321365828	0.369267157	0.317983786	0.339123882	0.321494777
1076	0.362530342	0.305111078	0.338589086	0.297104262	0.321643918	0.369519355	0.318245903	0.339342407	0.321709838
1077	0.362757251	0.305329975	0.338853427	0.297344833	0.321916274	0.369769063	0.318496775	0.339556923	0.321923329
1078	0.362974334	0.305540842	0.339099693	0.297563662	0.322183373	0.370016159	0.318741475	0.339772658	0.322127345
1079	0.363177662	0.30574672	0.339335743	0.297772695	0.322432989	0.370253696	0.318980076	0.33998403	0.322314919
1080	0.3633727	0.305951789	0.339567784	0.29798681	0.322677114	0.370482815	0.319210517	0.340194529	0.322483537
1081	0.363551332	0.306150075	0.339791257	0.298193358	0.322911978	0.370692012	0.319432574	0.340401829	0.322626618
1082	0.363710582	0.30634279	0.340012549	0.298400785	0.323133758	0.370881259	0.319643789	0.340592484	0.322748623
1083	0.363858846	0.306530789	0.340219967	0.298608628	0.323349612	0.371063491	0.319841086	0.340771151	0.322861582
1084	0.363997613	0.306713682	0.340409655	0.298805728	0.323555694	0.371240708	0.320026974	0.340941508	0.322969795
1085	0.364111677	0.306884971	0.340586408	0.298989745	0.323744394	0.371410052	0.320202671	0.3411009	0.323071429
1086	0.364206388	0.307042484	0.3407502	0.299167221	0.323927954	0.371568513	0.320373045	0.341245669	0.323168551
1087	0.364292099	0.307180131	0.340896281	0.299337898	0.324108417	0.371719795	0.320537513	0.341384794	0.32326144
1088	0.364358906	0.307303062	0.341040148	0.299494229	0.324286018	0.371857759	0.32069438	0.341506765	0.323346984
1089	0.364406424	0.307417848	0.341182455	0.299640036	0.324466457	0.371985026	0.320842667	0.341612672	0.323423833
1090	0.364441614	0.307532572	0.341317778	0.299767946	0.324640147	0.372110305	0.320980632	0.34171002	0.323490276
