wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
418	0.017521794	0.016776645	0.018518666	0.014211463	0.017758173	0.018249375	0.015895313	0.018575212	0.016780243
419	0.017687995	0.016934172	0.018686221	0.014366842	0.017949886	0.018433112	0.016070826	0.018765154	0.016962621
420	0.017859989	0.017097005	0.018852707	0.014517665	0.018138138	0.018615008	0.016243032	0.01895131	0.017146778
421	0.018026582	0.017259682	0.019014286	0.014671213	0.018321972	0.018802349	0.016409735	0.019138463	0.017329792
422	0.018188206	0.017417881	0.019171348	0.014826384	0.018499607	0.018993516	0.016574503	0.019323446	0.017511094
423	0.018349404	0.01757071	0.019325286	0.014978759	0.018671183	0.01917958	0.016742327	0.019503546	0.017690989
424	0.018513247	0.017719143	0.019470589	0.015128063	0.018847055	0.019358825	0.016907558	0.01968569	0.017864893
425	0.018678242	0.017864724	0.019613422	0.015270241	0.019021543	0.019534898	0.017071317	0.019864386	0.018033315
426	0.018840678	0.018007185	0.019758669	0.015410378	0.019190166	0.019710149	0.017234629	0.020036983	0.018199152
427	0.018995432	0.018147338	0.019905755	0.015554146	0.019357916	0.019884809	0.017392645	0.020207519	0.018359675
428	0.019140119	0.01828418	0.020050876	0.015692157	0.019517279	0.020049834	0.017543023	0.020371236	0.018513843
429	0.019276049	0.018418395	0.020194671	0.015822753	0.019668151	0.020204422	0.017688122	0.020525769	0.018664026
430	0.019410088	0.018551231	0.020339684	0.015945626	0.019817	0.020350728	0.017829734	0.020670468	0.018809123
431	0.019542354	0.018681546	0.020473576	0.016062473	0.019958256	0.020488546	0.017962005	0.020808459	0.018943234
432	0.01966842	0.018805826	0.020591358	0.016175302	0.020091408	0.020620501	0.018083911	0.020938102	0.019066551
433	0.019786414	0.018922622	0.020699616	0.016286683	0.020218282	0.020751816	0.018200367	0.021061958	0.019183702
434	0.019899189	0.019032027	0.020799447	0.016393677	0.020335634	0.020881512	0.018313671	0.021179325	0.019295782
435	0.02001104	0.019133003	0.020892191	0.016498076	0.020447664	0.021002219	0.01842228	0.021289984	0.019400698
436	0.020121135	0.019227494	0.020978313	0.016598569	0.020555509	0.021110125	0.018525647	0.021395164	0.019498944
437	0.020226566	0.019320028	0.021064424	0.016691051	0.02065744	0.021215459	0.018626797	0.021496565	0.019593637
438	0.020331226	0.019411206	0.021153908	0.01678476	0.02075783	0.02132047	0.018728444	0.021599753	0.019684214
439	0.020432275	0.019497572	0.021242165	0.016879314	0.020857475	0.021421163	0.018827337	0.021703051	0.019772342
440	0.020530487	0.019582486	0.02133003	0.016966386	0.02095724	0.021517176	0.018923054	0.021803103	0.019862856
441	0.020627566	0.019668916	0.021423424	0.017051187	0.021057146	0.021615445	0.019018189	0.021901495	0.019954078
442	0.020723459	0.019757549	0.021520009	0.017135666	0.021158622	0.021715843	0.019112779	0.021998666	0.020043482
443	0.020820936	0.019847391	0.021614226	0.017218702	0.021261678	0.021815115	0.019204633	0.022095648	0.020129415
444	0.020922071	0.019939658	0.0217045	0.017304163	0.021367666	0.021918969	0.01929447	0.022191813	0.020220547
445	0.021024546	0.02003221	0.021792603	0.017387202	0.021473605	0.022024898	0.019386382	0.022286816	0.020312785
446	0.021124392	0.020123847	0.021880881	0.017465135	0.021575412	0.022128979	0.019481176	0.022381738	0.020401095
447	0.021221635	0.020213686	0.021970413	0.017542289	0.0216766	0.022228304	0.019574927	0.022475647	0.020484433
448	0.021321565	0.020303597	0.022059289	0.017620404	0.021776021	0.02232572	0.019667256	0.022568423	0.02056563
449	0.021422345	0.02039413	0.022144064	0.017698458	0.021871978	0.022421014	0.01975879	0.022659479	0.020643931
450	0.021520368	0.020482284	0.022223318	0.017775921	0.021965583	0.022509809	0.019848828	0.022746949	0.020713752
451	0.021611193	0.020562173	0.022295566	0.017848334	0.022056468	0.022590577	0.019932898	0.022828743	0.020782071
452	0.021697338	0.020637015	0.022365298	0.017916749	0.022145448	0.022665358	0.020012246	0.022906879	0.020851074
453	0.021779363	0.0207086	0.02243595	0.017980811	0.022227677	0.022733118	0.020086758	0.022979216	0.020912056
454	0.021851754	0.020776286	0.022506624	0.018041399	0.022304335	0.0227967	0.020156767	0.023044773	0.020966873
455	0.021915571	0.020839129	0.022573521	0.018099251	0.02237606	0.022856407	0.020221239	0.023104494	0.02101817
456	0.021975774	0.020896165	0.022634369	0.018155061	0.022441287	0.022913419	0.020280222	0.023161042	0.021068525
457	0.022033919	0.020945961	0.0226889	0.018204864	0.022499383	0.022965229	0.020338461	0.023214158	0.02111411
458	0.022086384	0.020991342	0.022740638	0.018249082	0.022551519	0.023010351	0.020393616	0.02326201	0.021156822
459	0.022134667	0.021035113	0.022788392	0.018290552	0.022598627	0.023051613	0.020443404	0.023306395	0.021197628
460	0.022187746	0.0210772	0.022828028	0.018330933	0.022642024	0.023094054	0.02048955	0.023350363	0.021233593
461	0.022240231	0.021117622	0.022860525	0.018369165	0.022684926	0.02313412	0.02053663	0.023391863	0.021265847
462	0.022286257	0.021158235	0.022889597	0.018404558	0.022729667	0.023170523	0.020583261	0.023429743	0.021296969
463	0.022327847	0.021200019	0.02291966	0.018438364	0.022775998	0.023205278	0.020625838	0.023464296	0.021330986
464	0.022368872	0.021240057	0.022947227	0.01847341	0.022818672	0.023239247	0.020667784	0.023495713	0.021363576
465	0.022408996	0.021278543	0.022977465	0.018508492	0.022858048	0.023272585	0.020708208	0.023526758	0.021389367
466	0.022445175	0.02131487	0.02301447	0.018541733	0.022896648	0.023306139	0.020746692	0.023558823	0.021409197
467	0.022476303	0.02134848	0.023050482	0.018572847	0.0229353	0.023336219	0.020785466	0.02358799	0.021430683
468	0.022505089	0.021381474	0.023085726	0.018605223	0.022975532	0.023361408	0.020822959	0.023616508	0.02145435
469	0.022534885	0.021414588	0.023121786	0.018640584	0.023015885	0.023387016	0.020858825	0.023646437	0.021479188
470	0.022565761	0.021446252	0.023160139	0.018675926	0.023054498	0.023419569	0.020892889	0.023676403	0.021502758
471	0.022596541	0.021477665	0.0231997	0.018707702	0.023094159	0.02345316	0.020924192	0.023704927	0.021524678
472	0.022628375	0.021507819	0.02323568	0.018735109	0.023132538	0.023484007	0.020954562	0.023732761	0.021544413
473	0.022665556	0.021541286	0.023272998	0.018764343	0.023172711	0.023515369	0.02099189	0.023763969	0.02156934
474	0.022701872	0.021578279	0.023312174	0.018795269	0.023216821	0.023547706	0.021030907	0.023796433	0.02159673
475	0.022736319	0.021616648	0.023348619	0.018829109	0.023260257	0.023582447	0.021069623	0.023828185	0.021625349
476	0.022772572	0.021651919	0.023378153	0.018865994	0.023298222	0.023619429	0.02111037	0.023859232	0.021653195
477	0.022811737	0.021687524	0.023409901	0.018901446	0.023338693	0.023654783	0.021149874	0.023894186	0.02167437
478	0.022849591	0.021721985	0.023442502	0.018934405	0.02337628	0.023687566	0.021188346	0.023928707	0.021696974
479	0.022883709	0.021753345	0.023470768	0.018966837	0.023407846	0.023716448	0.021227319	0.023958493	0.02172854
480	0.022919052	0.021783816	0.02349791	0.019001465	0.023441817	0.023737911	0.021263534	0.023988816	0.021759527
481	0.022957911	0.021812388	0.023525917	0.019035935	0.023475155	0.023760223	0.021297615	0.024021175	0.021785557
482	0.022997808	0.021841116	0.023555936	0.01906725	0.023507351	0.023788314	0.021330206	0.024053897	0.021807289
483	0.023031785	0.021875838	0.023590461	0.019094275	0.023544298	0.023813611	0.021359059	0.024083059	0.02182961
484	0.023064399	0.021910127	0.023626995	0.019117447	0.02358102	0.023838465	0.021387782	0.024108581	0.021853145
485	0.023099386	0.021946218	0.023668041	0.019143141	0.023618595	0.02386767	0.02142212	0.024137869	0.021880354
486	0.023129899	0.021984593	0.023712081	0.01917149	0.023658557	0.023896839	0.021459193	0.024169215	0.021907744
487	0.023162228	0.022026288	0.023755103	0.019203512	0.023702627	0.023930077	0.021500736	0.024201645	0.021936474
488	0.023199648	0.02207207	0.023798164	0.019241681	0.023753865	0.023969377	0.02154791	0.024236343	0.02196702
489	0.02324445	0.022123513	0.023847444	0.019286493	0.023815126	0.024015347	0.021601624	0.024277038	0.021999451
490	0.023296906	0.022182838	0.023906409	0.019336718	0.023876084	0.024069119	0.021662718	0.024324564	0.022041176
491	0.023358624	0.022246574	0.023970906	0.019395321	0.023939584	0.024129002	0.021731027	0.024378776	0.022090013
492	0.023432336	0.022315881	0.024039228	0.019462965	0.024014152	0.024192656	0.021806308	0.024442333	0.022142005
493	0.023517333	0.022395714	0.024114217	0.01953607	0.024099416	0.024263537	0.021889006	0.024517231	0.022200261
494	0.02361183	0.022485563	0.024199581	0.019617906	0.024193652	0.024346973	0.021980601	0.024601895	0.022266619
495	0.023716355	0.022584856	0.024296179	0.019709448	0.024298663	0.024442932	0.022082839	0.024695456	0.022342651
496	0.023833997	0.022690731	0.024403136	0.019808626	0.024414757	0.024548534	0.022197546	0.02479788	0.02242828
497	0.023956721	0.022809177	0.0245198	0.019917551	0.02453972	0.024664112	0.022323232	0.024911232	0.022524244
498	0.024087331	0.022942733	0.024649141	0.020038866	0.024678027	0.024791336	0.022460851	0.025036922	0.022631658
499	0.024233636	0.023089493	0.02479299	0.020172975	0.024835486	0.024933867	0.022612038	0.025173642	0.022751199
500	0.02439199	0.02324928	0.024949958	0.020321639	0.0250089	0.02509247	0.022776007	0.025322016	0.022882661
501	0.024566029	0.023425504	0.025123868	0.020481153	0.025194369	0.025264741	0.02295071	0.025483709	0.023027118
502	0.02476429	0.023625854	0.025322128	0.02065403	0.025395498	0.025454555	0.023141448	0.025666656	0.02318899
503	0.024981919	0.023843779	0.025534632	0.020846977	0.02561557	0.025661552	0.023351169	0.025868451	0.023363371
504	0.025220076	0.024082629	0.025765904	0.021058945	0.025858848	0.025889545	0.023578943	0.02609083	0.023552682
505	0.025480857	0.024344062	0.026021675	0.021288778	0.026127569	0.026140511	0.023825544	0.02633684	0.023760262
506	0.025765482	0.024621478	0.026303601	0.021540518	0.026418965	0.026416249	0.024094017	0.026607135	0.023986364
507	0.026074926	0.024923354	0.02661015	0.021815541	0.026736326	0.02671676	0.024386902	0.026900988	0.02423228
508	0.02640949	0.025252626	0.026938961	0.022112154	0.027081039	0.027042934	0.02470417	0.027220461	0.024500178
509	0.026766665	0.025607082	0.027289933	0.02242996	0.02745023	0.027398772	0.025044563	0.027566542	0.024792493
510	0.027147962	0.02599027	0.02766844	0.022774553	0.027849261	0.02778427	0.025411796	0.02793796	0.025111476
511	0.027560329	0.026400659	0.028074867	0.023145974	0.028279037	0.028198962	0.025804439	0.028334863	0.025456648
512	0.028007881	0.026838812	0.028508503	0.023543061	0.028738075	0.028644023	0.026221324	0.028760177	0.025827706
513	0.028493861	0.027312973	0.028978876	0.023969292	0.029230455	0.029121217	0.026668246	0.029221234	0.026228707
514	0.029024148	0.027829704	0.029492388	0.024428117	0.029762816	0.029636361	0.027150285	0.029720801	0.026665745
515	0.029592086	0.028385005	0.030044878	0.024919723	0.030332209	0.030188599	0.02766483	0.030255506	0.027134145
516	0.030193351	0.028976051	0.030637806	0.025443303	0.030934673	0.03077876	0.028206652	0.030827017	0.027630743
517	0.0308236	0.029596567	0.031265569	0.025993603	0.031568816	0.031401102	0.02877416	0.031430797	0.028155424
518	0.031479099	0.030245475	0.031920879	0.026565933	0.032230838	0.03204896	0.029365481	0.032061924	0.028705914
519	0.032156963	0.030927023	0.032598108	0.027157103	0.032914936	0.03271963	0.029976967	0.032715027	0.029277704
520	0.032847872	0.031619136	0.033285545	0.027759752	0.033613141	0.033403811	0.030600537	0.03338427	0.029862904
521	0.033552929	0.032318875	0.033983159	0.028373736	0.034325091	0.034102001	0.031235649	0.03406948	0.030460962
522	0.034266564	0.033029745	0.034688225	0.028996996	0.03504637	0.03480916	0.03187753	0.034761851	0.031066971
523	0.034988466	0.033749323	0.035397745	0.029625952	0.03577549	0.035519664	0.032520352	0.035460372	0.031678247
524	0.035714955	0.034470483	0.036110524	0.030255207	0.036507438	0.036230499	0.033160424	0.036161918	0.032291151
525	0.036435939	0.035187012	0.036822416	0.03087908	0.037234352	0.03693649	0.033795224	0.036859615	0.032900162
526	0.037146867	0.035892235	0.037520785	0.031488483	0.037946112	0.037627865	0.034417287	0.037539438	0.033497815
527	0.037838292	0.036577788	0.038198736	0.032077515	0.038636276	0.038299703	0.03501968	0.038197357	0.034077388
528	0.038500568	0.037235893	0.038849941	0.03264361	0.039297806	0.0389458	0.035597999	0.038830208	0.034631406
529	0.039130541	0.037862558	0.039469551	0.033182383	0.039926182	0.039558847	0.036150243	0.039429732	0.035157513
530	0.039725267	0.038455944	0.040051989	0.033690944	0.040518668	0.040134797	0.036672619	0.039994532	0.035653345
531	0.040280847	0.039011277	0.040593689	0.034166991	0.041071238	0.040670479	0.037161285	0.040523348	0.036115094
532	0.040792222	0.039517501	0.041091795	0.034608952	0.041580887	0.041163424	0.03761329	0.041012897	0.036539313
533	0.041266733	0.039984732	0.041551668	0.035022076	0.042053054	0.041620999	0.038031614	0.041467899	0.036931763
534	0.041705664	0.040417816	0.041974476	0.03540574	0.042490014	0.042042029	0.03841559	0.041886832	0.037292358
535	0.042110838	0.040821089	0.042364542	0.035762465	0.042897781	0.042427463	0.038769184	0.042273136	0.037624751
536	0.042483789	0.041192102	0.042721956	0.036089562	0.043270412	0.042779628	0.039092885	0.042627738	0.037929977
537	0.042825611	0.041530668	0.043047031	0.036387204	0.043608637	0.043099157	0.039389672	0.042949048	0.038204495
538	0.043138607	0.041841032	0.043341249	0.036659039	0.043917936	0.043387821	0.039663207	0.043239013	0.038448693
539	0.043423703	0.042122795	0.043608165	0.03690503	0.044203075	0.043648957	0.039910292	0.043501905	0.038668447
540	0.043691843	0.042386741	0.043859155	0.037134575	0.044472004	0.043892532	0.040141221	0.04374989	0.038873517
541	0.043947114	0.042637049	0.044097288	0.037353513	0.044725739	0.044121178	0.040361184	0.043986305	0.03906595
542	0.044193136	0.042877707	0.044325567	0.037566444	0.044970357	0.044340816	0.040574216	0.044215314	0.039250186
543	0.044429461	0.043111647	0.044547057	0.037772644	0.045205825	0.044553692	0.04078082	0.044437799	0.039428006
544	0.044657286	0.04334077	0.044763839	0.037973996	0.045433958	0.044762171	0.040981335	0.04465421	0.039601374
545	0.044878672	0.043564599	0.044974988	0.038173757	0.045658654	0.04496754	0.041175845	0.044864508	0.039772131
546	0.045095284	0.043780948	0.045179918	0.038369068	0.045879852	0.045167974	0.041364852	0.045066994	0.039937151
547	0.045305505	0.043987891	0.045377195	0.038557483	0.046093228	0.04535907	0.041547564	0.045260377	0.040095792
548	0.045503873	0.044183103	0.045563322	0.038735978	0.046291226	0.045536714	0.041720539	0.045442899	0.040246435
549	0.045685695	0.044363255	0.045736075	0.038900426	0.046472201	0.045699613	0.041879016	0.045608604	0.040380986
550	0.045847121	0.044521373	0.045887824	0.039046326	0.046631765	0.045841527	0.042018509	0.045753084	0.040494596
551	0.045981668	0.044650094	0.046009109	0.039168406	0.046762516	0.045955164	0.042132819	0.045872375	0.040584089
552	0.046086943	0.044750419	0.046100532	0.039266233	0.046862656	0.046041852	0.04222352	0.045968386	0.040649919
553	0.046155368	0.044815817	0.046154587	0.039334912	0.046925478	0.046092612	0.042286698	0.04603095	0.040686154
554	0.046184963	0.044844515	0.046169598	0.039372675	0.04694903	0.046104802	0.042319749	0.046054504	0.040689049
555	0.046173253	0.044834415	0.046144498	0.039374718	0.046930698	0.04607708	0.042317071	0.04603611	0.040654499
556	0.046119014	0.04478293	0.046079863	0.039343395	0.046874685	0.046007912	0.042278797	0.045977711	0.040581614
557	0.046024325	0.044690632	0.045974756	0.039279366	0.0467833	0.045899341	0.042205703	0.045882067	0.040472453
558	0.045892707	0.044559853	0.045829661	0.039182042	0.046656367	0.045753976	0.042099365	0.045751569	0.040330229
559	0.045730261	0.044395077	0.045654492	0.039057364	0.046494902	0.045572458	0.041964699	0.045588365	0.040160648
560	0.045538959	0.044199775	0.045452646	0.038908244	0.046302969	0.045359739	0.041804054	0.045396108	0.039966595
561	0.045315488	0.043974429	0.045220216	0.0387322	0.046080197	0.04511803	0.041614747	0.045173718	0.03974502
562	0.045067878	0.04372885	0.044961519	0.038535505	0.045833652	0.044853116	0.041404742	0.0449272	0.039502191
563	0.04479454	0.04345901	0.044677364	0.038319492	0.045562751	0.044563625	0.041175181	0.044657603	0.039239708
564	0.044493907	0.043162109	0.044369504	0.038084302	0.045265138	0.044248952	0.040925224	0.044364959	0.03895877
565	0.044168479	0.042838642	0.044038914	0.037828108	0.044938216	0.043908187	0.040654279	0.044047103	0.038659089
566	0.043817552	0.042487883	0.043679359	0.037548334	0.044584458	0.043540813	0.040358921	0.043699254	0.038333795
567	0.043438799	0.042110078	0.043292073	0.037244768	0.0442057	0.043146701	0.04003826	0.043323635	0.03798051
568	0.043031242	0.041707009	0.042883832	0.03692094	0.043805402	0.04272652	0.03969687	0.042928534	0.037604595
569	0.042606678	0.041283386	0.04245601	0.03658078	0.043388207	0.042290236	0.039339429	0.04251714	0.037213783
570	0.042173648	0.040849587	0.042016529	0.036230811	0.042959606	0.041844874	0.038972993	0.042096368	0.036814661
571	0.041737955	0.040415206	0.041577509	0.035879302	0.042526394	0.04139528	0.038605412	0.041673531	0.036412479
572	0.04130398	0.039983795	0.041141633	0.035529732	0.042097256	0.040951705	0.038239879	0.041252816	0.036014134
573	0.040877354	0.039562089	0.040713993	0.035186231	0.041677453	0.040518869	0.037878292	0.040839401	0.035624528
574	0.040470417	0.039164262	0.04030667	0.034859046	0.041277975	0.040107313	0.037531242	0.040444487	0.035254672
575	0.040082091	0.038786564	0.039918774	0.034548874	0.040900863	0.039718955	0.037204111	0.040069666	0.034907275
576	0.039716139	0.038427816	0.039556035	0.034257125	0.040543811	0.039352013	0.03689731	0.039716881	0.034582228
577	0.039373548	0.038089848	0.039217371	0.033982988	0.040204365	0.039005947	0.036608494	0.039385618	0.03427739
578	0.039051008	0.037774312	0.038893565	0.033725042	0.039884975	0.038681101	0.036336088	0.039073323	0.033989651
579	0.03874633	0.03747754	0.038588976	0.033484983	0.039586237	0.03837508	0.036079136	0.038781617	0.033718704
580	0.038459605	0.037197043	0.038305436	0.033262083	0.039306333	0.03808772	0.035838376	0.038509851	0.033466151
581	0.03819381	0.036932117	0.038037461	0.033054346	0.039044368	0.037820347	0.035614707	0.038253288	0.033231871
582	0.03794659	0.03668967	0.037788396	0.032863718	0.03879945	0.03756945	0.035409075	0.038016351	0.033013186
583	0.037716122	0.03646668	0.037556459	0.032688083	0.038571703	0.037334189	0.035218325	0.037797796	0.032810228
584	0.037502283	0.036255646	0.037338284	0.032524079	0.038360703	0.037115	0.035038434	0.037592154	0.032623774
585	0.037302549	0.036059556	0.037135506	0.032371839	0.038164133	0.036906465	0.034869931	0.037398829	0.032450521
586	0.037115249	0.035875644	0.03694723	0.032229007	0.037982756	0.036707272	0.034713142	0.037216859	0.032286103
587	0.036937857	0.035701521	0.036770808	0.032093983	0.037816241	0.036519695	0.034568028	0.037044302	0.032129163
588	0.036769794	0.035536211	0.036607775	0.031968169	0.037658815	0.036344062	0.034429956	0.036880346	0.031980757
589	0.036608954	0.035381608	0.036455354	0.031847817	0.037510415	0.036179905	0.034298455	0.036724904	0.031836486
590	0.03645401	0.03523933	0.036311854	0.03173249	0.037372408	0.03602936	0.034172017	0.036576614	0.031696083
591	0.036305194	0.035105778	0.036180356	0.031625603	0.037245985	0.035891989	0.034048579	0.036433161	0.031561696
592	0.036160555	0.034978909	0.036057883	0.031524908	0.037127179	0.035763527	0.033932842	0.036298219	0.031431602
593	0.036022475	0.034860623	0.035941638	0.031433141	0.037014513	0.035644263	0.033826974	0.036174383	0.031310554
594	0.035895463	0.034753074	0.035831516	0.03135602	0.03690877	0.035534489	0.033730591	0.03606418	0.031203154
595	0.035779039	0.03465015	0.03572575	0.031287959	0.036805846	0.035428689	0.033642531	0.035965837	0.031106196
596	0.035667844	0.034547314	0.035618405	0.031226464	0.036703786	0.035320995	0.033562715	0.035875653	0.031018946
597	0.035557115	0.034444721	0.03550843	0.031171083	0.0366004	0.035207293	0.033490419	0.035789958	0.030938523
