wavelength	P1	P2	P3	P4	P5	P6	P7	P8	P9
381	0.004357066	0.004133565	0.00383473	0.004690744	0.004514843	0.00437665	0.004961407	0.005829707	0.005338959
382	0.00432901	0.004149477	0.003832738	0.004690206	0.004524272	0.004366193	0.004976756	0.005826803	0.005338884
383	0.004312165	0.00416175	0.003831603	0.004705274	0.00452995	0.004359677	0.004975225	0.005822592	0.005359801
384	0.004282853	0.004200115	0.003825526	0.004731134	0.004537478	0.00435671	0.004974738	0.005821565	0.005388521
385	0.004262765	0.004221335	0.003815109	0.004746544	0.004554574	0.004356647	0.004973538	0.00583278	0.005425574
386	0.00427016	0.004216755	0.003805447	0.004746174	0.004576902	0.004359384	0.004980504	0.005856541	0.005460264
387	0.004296831	0.004237557	0.003804072	0.004741027	0.004595817	0.004372597	0.004995039	0.005885421	0.005504872
388	0.004321376	0.004268261	0.003819662	0.004733544	0.004597589	0.004402855	0.005000374	0.00590621	0.005565706
389	0.004349285	0.004285161	0.003844131	0.004735945	0.004615076	0.004442165	0.005002804	0.005919788	0.005631887
390	0.004387597	0.004289036	0.003872569	0.004759519	0.004659684	0.004485769	0.005018257	0.005947802	0.005692116
391	0.004433177	0.004313699	0.00390948	0.004796235	0.00467982	0.004516299	0.005043737	0.006004495	0.005747622
392	0.004479163	0.004348683	0.003945798	0.004846609	0.004695792	0.004536778	0.005076568	0.006068894	0.005804984
393	0.004530327	0.004384549	0.003982194	0.00490366	0.004734485	0.004564539	0.005117974	0.006114624	0.005865079
394	0.004592498	0.00443494	0.004022078	0.004975364	0.004776617	0.004600116	0.005161643	0.006149314	0.005930295
395	0.004652252	0.004498662	0.004061944	0.005050477	0.004817525	0.004646796	0.005222418	0.006195561	0.005998936
396	0.004704939	0.004567347	0.004096781	0.005121618	0.004872502	0.004703982	0.005299166	0.006260877	0.006068989
397	0.004761046	0.004629147	0.004129412	0.005187347	0.004945644	0.004762842	0.005371183	0.006340848	0.006150674
398	0.004820577	0.004702632	0.004172668	0.005243703	0.005019085	0.004820501	0.005443984	0.006425184	0.006235258
399	0.004878026	0.004785027	0.004230206	0.005298669	0.005081839	0.004885072	0.005523352	0.006513919	0.006319836
400	0.004929337	0.004868673	0.00429886	0.00535445	0.00513862	0.004966374	0.005598885	0.006606974	0.006414351
401	0.004996739	0.004956679	0.004368656	0.005417336	0.005222068	0.00504999	0.005671069	0.006703263	0.006513233
402	0.005075941	0.005054979	0.004446399	0.005494223	0.005313722	0.005135921	0.005747511	0.006815666	0.00661604
403	0.005156907	0.005167147	0.004538069	0.005589592	0.005389727	0.005224215	0.005833303	0.006950499	0.006724659
404	0.005240898	0.005278348	0.00462878	0.005708024	0.005478346	0.005308952	0.005927365	0.007090453	0.006842848
405	0.005339204	0.005397165	0.004717339	0.005829704	0.005586012	0.005400177	0.006028141	0.007226217	0.006969042
406	0.005452837	0.005524699	0.004807542	0.005948373	0.005704924	0.00550458	0.006143523	0.007363417	0.007100284
407	0.005573616	0.00565232	0.004902013	0.006077223	0.005823482	0.005620178	0.006281426	0.007521743	0.007239962
408	0.005705898	0.005776424	0.00499932	0.00621704	0.005951028	0.005737749	0.006426258	0.007692054	0.007382378
409	0.005847641	0.005903863	0.005101951	0.006356894	0.006092654	0.005860996	0.00657166	0.007865717	0.007527218
410	0.005992771	0.006041161	0.005215696	0.006485914	0.006240401	0.005994839	0.006719668	0.008041221	0.007681516
411	0.006134663	0.006173271	0.005335541	0.006621097	0.006385142	0.006134686	0.006874188	0.008223092	0.00784295
412	0.006282033	0.006303213	0.00545739	0.006761601	0.006531595	0.006281175	0.007031273	0.008416177	0.008008488
413	0.006440053	0.00644061	0.005581299	0.006905419	0.006684488	0.00643455	0.007186446	0.008616256	0.008178891
414	0.006600667	0.006581767	0.005710489	0.007058713	0.006838914	0.006596187	0.007349145	0.00881894	0.008353897
415	0.006767389	0.006730831	0.005844693	0.007219127	0.006991623	0.006755889	0.00751904	0.009026294	0.008527843
416	0.006940543	0.006886012	0.005978697	0.007378824	0.007148302	0.006914198	0.007689005	0.009235843	0.008699482
417	0.00711346	0.007044698	0.006107313	0.0075316	0.007313686	0.00708251	0.007852505	0.00944716	0.008873384
418	0.007278097	0.007206255	0.006232817	0.007687071	0.007477722	0.007255284	0.008024497	0.009664209	0.00904882
419	0.007438538	0.007362237	0.006361913	0.007848402	0.007637504	0.007426837	0.008206752	0.009888495	0.009223093
420	0.00760232	0.007506375	0.006494734	0.00800686	0.007793307	0.007590158	0.008384729	0.010112105	0.009393182
421	0.007765432	0.007648652	0.006625134	0.008159903	0.00795103	0.007754358	0.00855153	0.010329445	0.009563968
422	0.007924517	0.007787322	0.006751833	0.008309979	0.00810863	0.007915259	0.008713508	0.01054031	0.009734633
423	0.00807709	0.00791836	0.006873493	0.008461064	0.008258864	0.008067499	0.008872593	0.010744653	0.009904588
424	0.008227672	0.008044923	0.006986873	0.008606785	0.008402423	0.008218793	0.009025804	0.01094323	0.01007137
425	0.008374522	0.008165383	0.007091395	0.008745104	0.008546023	0.008365872	0.009174787	0.011131879	0.010233038
426	0.008515595	0.008282159	0.007189754	0.008878945	0.00868484	0.008507193	0.009318535	0.011310938	0.010389271
427	0.008654044	0.008400517	0.007284828	0.00900761	0.008809981	0.00864296	0.009451301	0.011489548	0.010537863
428	0.008784774	0.008513422	0.007377301	0.009125873	0.008933026	0.008776814	0.00957218	0.011656013	0.010677834
429	0.008904821	0.008619329	0.007464171	0.009236282	0.009055604	0.008909236	0.009689008	0.01181112	0.010813488
430	0.00901484	0.008723035	0.007545905	0.009345436	0.009167792	0.009033065	0.009811876	0.011962566	0.010946337
431	0.009119131	0.008815605	0.00762802	0.00944896	0.009269906	0.009148347	0.009928708	0.01210874	0.011070858
432	0.009219267	0.008896542	0.007708575	0.009543956	0.00936329	0.00925824	0.010032603	0.012247123	0.011185952
433	0.009313903	0.008971288	0.007781878	0.009630846	0.009451052	0.00936377	0.01012414	0.01237578	0.011295428
434	0.009401746	0.009034347	0.007848275	0.009711033	0.009534349	0.009457036	0.010216042	0.012495287	0.011396467
435	0.009482805	0.00909095	0.007908483	0.009785312	0.009612196	0.009539661	0.010304587	0.01260424	0.011490534
436	0.009556081	0.009144895	0.007961192	0.0098531	0.009683762	0.009616817	0.010383005	0.012703492	0.011577634
437	0.009622505	0.009193362	0.008005524	0.009912101	0.009754401	0.009688637	0.01045338	0.012799217	0.011653877
438	0.009682952	0.009233865	0.008045431	0.009965662	0.009817386	0.009754676	0.010515153	0.01289067	0.01172554
439	0.009736991	0.009268761	0.00808293	0.010015597	0.009870076	0.009816396	0.010566775	0.012973098	0.011790477
440	0.009786361	0.009302198	0.008119456	0.010062324	0.009922938	0.009874554	0.010613274	0.013043103	0.011846649
441	0.009837335	0.009335375	0.008151604	0.010108007	0.009973598	0.009927242	0.010662394	0.013112817	0.011902929
442	0.009884437	0.009369041	0.008180346	0.010149878	0.010018962	0.009977033	0.010710304	0.01317874	0.01196007
443	0.009925226	0.009402091	0.008209252	0.010184293	0.010057519	0.01002632	0.010750074	0.013234404	0.012013482
444	0.009969585	0.009433658	0.008235967	0.010216743	0.010088974	0.010076058	0.01078783	0.013288646	0.012061732
445	0.010014973	0.009462189	0.008262145	0.010245914	0.010117247	0.010121423	0.010827065	0.013342066	0.012110448
446	0.010057678	0.009486554	0.008288326	0.010272652	0.01014502	0.010159471	0.01086698	0.013391477	0.01216012
447	0.010098642	0.009510485	0.008314867	0.01029998	0.010171577	0.010196138	0.010902236	0.013434813	0.012204406
448	0.010133928	0.009532228	0.008342263	0.010326232	0.010196807	0.01023291	0.010934801	0.013477246	0.012243419
449	0.010164108	0.009549506	0.008366962	0.010350067	0.010222169	0.010269131	0.010964432	0.013520142	0.012278342
450	0.010193037	0.009560987	0.008386085	0.01037137	0.010249277	0.01030081	0.010987894	0.013558734	0.012312763
451	0.010217696	0.009570139	0.008402898	0.010391503	0.010272215	0.010331947	0.011006503	0.013595171	0.012342255
452	0.010240945	0.009580606	0.008417689	0.010409804	0.010294462	0.010361118	0.011023147	0.0136315	0.012367324
453	0.010263506	0.00959016	0.008428968	0.010423373	0.010316715	0.010382239	0.011039605	0.013665291	0.012390444
454	0.010277502	0.009599969	0.008439405	0.010435143	0.010333232	0.010402092	0.011053227	0.013690025	0.012407863
455	0.01028605	0.009609476	0.008445698	0.010443435	0.010342258	0.010420242	0.011062301	0.013707426	0.012420052
456	0.010297796	0.009616001	0.008446016	0.01044805	0.010344816	0.010433247	0.011068951	0.013724655	0.0124294
457	0.0103079	0.009616845	0.008446241	0.010446603	0.010344999	0.010439753	0.011074816	0.013738549	0.012440333
458	0.010312358	0.009611022	0.008445346	0.010442338	0.0103416	0.010444801	0.011075664	0.013747798	0.012451021
459	0.010312626	0.009600436	0.008441513	0.010439296	0.010333816	0.010452088	0.011070453	0.01375066	0.01245764
460	0.010312028	0.009588997	0.008436008	0.010436195	0.010324951	0.010458845	0.011064084	0.01374909	0.012463149
461	0.010311477	0.009575733	0.008429533	0.01043125	0.010320343	0.010462403	0.011056515	0.013745809	0.012468066
462	0.010311447	0.009562813	0.008421476	0.010426496	0.010318482	0.010464563	0.011050123	0.013741253	0.012471595
463	0.010307997	0.009551846	0.008414495	0.01042409	0.010312668	0.010467879	0.01104901	0.013736415	0.012473076
464	0.010301487	0.009542925	0.008406448	0.010419179	0.010306517	0.010468339	0.011047084	0.013732579	0.012469541
465	0.010293529	0.009536127	0.008396324	0.010412773	0.010301921	0.01046558	0.011045069	0.013726757	0.01246286
466	0.010284753	0.00953083	0.008386371	0.01040775	0.01029529	0.010463702	0.011043951	0.013719137	0.012454996
467	0.010275402	0.00952494	0.008376402	0.010398534	0.010286459	0.010462536	0.011037505	0.013713308	0.012446249
468	0.010266479	0.009516665	0.008368887	0.010383248	0.010276123	0.010458914	0.011026829	0.013708633	0.012439156
469	0.010257251	0.009504418	0.008364566	0.01036541	0.010264649	0.010453749	0.011014464	0.013704072	0.012433391
470	0.010244615	0.009489302	0.008358203	0.010349058	0.010250821	0.010452537	0.010998972	0.013699074	0.012427468
471	0.010231343	0.009474132	0.008350798	0.010334495	0.010237538	0.010453595	0.010980918	0.013694331	0.01242085
472	0.010220727	0.009459051	0.008343312	0.010320294	0.010227526	0.010452899	0.010964277	0.013687784	0.012413427
473	0.010213002	0.009442505	0.008338635	0.010306642	0.010224439	0.010449511	0.010954146	0.013682554	0.01240974
474	0.010206159	0.009427826	0.008334241	0.010296138	0.010222152	0.010445407	0.010947777	0.013678157	0.01240862
475	0.010200286	0.009414997	0.008327616	0.010286212	0.010217404	0.010443241	0.010942506	0.013675198	0.012406334
476	0.010194936	0.00940176	0.008318726	0.010273142	0.010210448	0.010441982	0.010934782	0.013674889	0.012400636
477	0.010192089	0.009391037	0.008306424	0.010263173	0.010202965	0.010436837	0.010925412	0.01367077	0.012396424
478	0.010190523	0.009382418	0.00829338	0.01025828	0.010196521	0.010430763	0.010917117	0.013663663	0.012393854
479	0.010188548	0.009374478	0.008282966	0.01025547	0.010189624	0.010426773	0.010908484	0.013657719	0.012391322
480	0.010186425	0.009366666	0.008274779	0.010248427	0.010180331	0.010421439	0.010898639	0.013650493	0.012391932
481	0.010184175	0.009359787	0.008266877	0.010239073	0.010171798	0.010419057	0.010886661	0.013642164	0.01239029
482	0.01017965	0.009353067	0.008256227	0.010230284	0.010163734	0.01042015	0.01087543	0.013633708	0.012384498
483	0.010171442	0.009345486	0.0082434	0.01022119	0.010154139	0.010418111	0.010868912	0.01362705	0.012379679
484	0.010166143	0.009338364	0.008233019	0.010213301	0.010148552	0.010413719	0.010864744	0.013618555	0.01237478
485	0.010164392	0.009332035	0.008227831	0.010208818	0.010147696	0.010412802	0.010862491	0.013611885	0.012370831
486	0.010159275	0.009324136	0.008226631	0.010205848	0.010145286	0.010417334	0.010857569	0.013611021	0.012367054
487	0.010154234	0.009316157	0.008226268	0.010200821	0.010138933	0.010423437	0.010853661	0.013616114	0.012368281
488	0.010154118	0.009311472	0.008226141	0.01019646	0.010134057	0.010431883	0.010851868	0.013623381	0.01237327
489	0.010161406	0.009313513	0.008227244	0.010198472	0.010135071	0.010442218	0.010851484	0.013631174	0.012382191
490	0.010174263	0.00931896	0.008231368	0.010205275	0.01014148	0.010455312	0.010854924	0.013646687	0.012397795
491	0.010191898	0.00932911	0.008238642	0.010214503	0.010151655	0.010476072	0.010865567	0.013667564	0.012420865
492	0.010216372	0.009344452	0.008250804	0.010224838	0.010167406	0.010505082	0.010883323	0.013694293	0.012451123
493	0.010251416	0.009364333	0.00827196	0.010240794	0.010197191	0.010540826	0.010909693	0.013732181	0.012485893
494	0.010293982	0.00938947	0.00829861	0.010261527	0.010230215	0.010583662	0.010946558	0.013778578	0.012528781
495	0.010343163	0.009420998	0.008331361	0.0102899	0.01026273	0.01063192	0.010992563	0.013831315	0.01258145
496	0.010403045	0.009461516	0.008376541	0.010330857	0.010304275	0.010687565	0.011040407	0.013891427	0.012640231
497	0.010471335	0.009510313	0.00843184	0.010382515	0.010358638	0.010755865	0.011094767	0.013967022	0.012707841
498	0.010546802	0.009567826	0.008494641	0.010443874	0.010421068	0.010838762	0.01115724	0.014058782	0.012788813
499	0.010632145	0.009636709	0.008563787	0.010515819	0.010488624	0.010933774	0.011228556	0.014162921	0.012887213
500	0.010729117	0.009716402	0.008640023	0.01060304	0.010570754	0.01104393	0.011311055	0.014280058	0.012997766
501	0.01084136	0.009808555	0.008724471	0.010700241	0.010669558	0.011166353	0.011404216	0.014412681	0.01311924
502	0.010972857	0.009915672	0.008820561	0.01080692	0.010784875	0.011301993	0.011510877	0.014567582	0.013257675
503	0.011123308	0.010037793	0.008930642	0.010930097	0.010918727	0.011461772	0.01163657	0.014740005	0.013413091
504	0.011297048	0.010176419	0.009056911	0.011068214	0.011074997	0.011642688	0.011784769	0.014935149	0.013590547
505	0.011495907	0.010332864	0.009203147	0.011221961	0.011253643	0.011841952	0.011955622	0.01515904	0.013792716
506	0.011716265	0.010511312	0.009370023	0.011394261	0.011444581	0.012065028	0.012148014	0.01541037	0.014019707
507	0.011964681	0.010714178	0.009558032	0.011590436	0.011653305	0.012312882	0.012363757	0.015693106	0.014274826
508	0.012242346	0.010943548	0.009770928	0.011812759	0.011889501	0.0125867	0.012604331	0.016010915	0.014561389
509	0.012547259	0.011200793	0.010010734	0.012058953	0.012159029	0.012891194	0.012872481	0.016366962	0.014882841
510	0.012881874	0.011485761	0.010274016	0.012333185	0.012456119	0.013228447	0.013171916	0.016763675	0.015240421
511	0.013248312	0.01179676	0.010560705	0.012639239	0.012777144	0.013599188	0.01350299	0.017200696	0.015632022
512	0.013650639	0.012136197	0.010873762	0.012979948	0.013128596	0.01400431	0.013868389	0.017680849	0.016058135
513	0.014096761	0.012515615	0.011218558	0.013352453	0.013522645	0.014447571	0.014269758	0.018207257	0.016526331
514	0.014591625	0.012936185	0.011599694	0.013765432	0.013961549	0.014936551	0.014713019	0.018787063	0.017041043
515	0.015133363	0.01339373	0.012017546	0.014223624	0.014442734	0.015472823	0.015199522	0.019420568	0.017601021
516	0.01572122	0.0138901	0.012470553	0.014718599	0.014965497	0.016047537	0.015729403	0.020105245	0.01820522
517	0.016351309	0.014425973	0.012955338	0.015252692	0.015526109	0.016660446	0.016299129	0.0208385	0.018853377
518	0.017019408	0.014998208	0.013471358	0.015827459	0.016119437	0.017309456	0.01690488	0.021617382	0.019540414
519	0.017724119	0.015601834	0.014016431	0.016437417	0.016742084	0.017989223	0.017543324	0.022438346	0.020261627
520	0.018453243	0.016231041	0.014584118	0.01707197	0.017389887	0.018693928	0.018203487	0.02328853	0.021010287
521	0.01920318	0.016883182	0.015171113	0.017726774	0.018062727	0.019419624	0.018886059	0.024167311	0.021783984
522	0.019972685	0.017551339	0.015768843	0.018397738	0.01875319	0.020159235	0.019592824	0.025074068	0.022576332
523	0.020755118	0.018228936	0.016375304	0.019081861	0.019449554	0.020910752	0.020315384	0.026001127	0.023381818
524	0.021546095	0.018912491	0.016988344	0.019773778	0.020153485	0.021671438	0.021042945	0.02693683	0.024196379
525	0.022338503	0.019598688	0.017603232	0.020465617	0.020865747	0.022433818	0.021767495	0.027871321	0.025014431
526	0.023120935	0.020276122	0.018213253	0.021149598	0.021566988	0.02318472	0.022485493	0.028799206	0.025821559
527	0.023885667	0.020936785	0.018809287	0.021818785	0.022252969	0.023918392	0.023189166	0.029706818	0.026607426
528	0.024623567	0.021575325	0.019384786	0.022465104	0.022919432	0.024628542	0.023868544	0.030581977	0.027365658
529	0.025325671	0.022188325	0.019935808	0.023084674	0.023556119	0.025310151	0.024515645	0.03142072	0.02809561
530	0.025989679	0.022768128	0.02045916	0.023674506	0.024155574	0.025956759	0.025128865	0.032218112	0.028786314
531	0.026612421	0.023309969	0.020951091	0.024229658	0.024714004	0.026563625	0.025705221	0.032966525	0.029430872
532	0.027190921	0.023813313	0.02140433	0.024744307	0.025232301	0.027130111	0.026239509	0.033657998	0.030030063
533	0.027730317	0.024280218	0.021821403	0.025220953	0.025715139	0.027656719	0.026736352	0.034303971	0.030586518
534	0.028229407	0.024708647	0.022204037	0.025659939	0.026161034	0.028142217	0.027197311	0.034904838	0.031099317
535	0.028687765	0.025098505	0.022555676	0.026063811	0.026568286	0.028590938	0.027622698	0.035458292	0.031571211
536	0.029107957	0.02544921	0.022878988	0.026430447	0.026941276	0.029005393	0.028008618	0.035959627	0.032003128
537	0.029490681	0.025764355	0.023173545	0.026761176	0.02728029	0.029382986	0.028354603	0.036412588	0.0323945
538	0.029836812	0.026049039	0.023439211	0.027058616	0.027584081	0.029723076	0.02866616	0.03682496	0.03274768
539	0.030148784	0.026303991	0.023674386	0.027324026	0.027858489	0.030031781	0.028946802	0.037194357	0.03306699
540	0.030434726	0.02653953	0.023890805	0.027569734	0.028113627	0.030319228	0.029205024	0.037536062	0.033365036
541	0.030699418	0.02675999	0.024095554	0.027800949	0.028351828	0.030588661	0.029446023	0.037859985	0.033646266
542	0.030952876	0.026967239	0.024288636	0.028022143	0.028576977	0.030845471	0.029678078	0.038171575	0.033911508
543	0.031198008	0.027165308	0.024470429	0.028234541	0.028791905	0.031091084	0.029901855	0.038470248	0.034167637
544	0.031435746	0.027358112	0.024643681	0.028440347	0.028999413	0.031328159	0.030118787	0.038758757	0.034417928
545	0.031667337	0.027546337	0.024811978	0.02864205	0.029200668	0.031559041	0.030330899	0.039042924	0.034659854
546	0.031891686	0.027726763	0.024979371	0.028837892	0.029394856	0.031783121	0.030537973	0.039318487	0.034890698
547	0.032107318	0.027898478	0.025142259	0.029024777	0.029578941	0.03200057	0.030737326	0.039581266	0.035110641
548	0.032311258	0.028058956	0.025295127	0.029198475	0.029749037	0.032208687	0.030922572	0.039827137	0.035318142
549	0.032496855	0.02820142	0.025436249	0.029355651	0.029903853	0.032396472	0.031085523	0.04004904	0.035504895
550	0.032656388	0.028320814	0.025555748	0.029488598	0.030036273	0.032556431	0.031222881	0.040239477	0.035664269
551	0.032780861	0.028411314	0.025645487	0.029588571	0.0301373	0.032682597	0.031330415	0.040388046	0.035789113
552	0.032867412	0.028473224	0.025707472	0.029657749	0.030205929	0.032775036	0.031403413	0.040491982	0.035876584
553	0.03290618	0.028493891	0.025734515	0.02968584	0.030235871	0.032825958	0.031431081	0.040540924	0.035918824
554	0.032892769	0.028465535	0.025721209	0.029666318	0.030220359	0.032829252	0.031409765	0.040529	0.035909987
555	0.032825069	0.028386288	0.025663841	0.029597727	0.030153238	0.032779648	0.031338506	0.040451292	0.035846043
556	0.032702401	0.028258978	0.025564481	0.029479758	0.030035954	0.03267947	0.031216785	0.04030782	0.03572912
557	0.032527241	0.028087115	0.025426101	0.029314723	0.029871901	0.032532094	0.031046401	0.040102965	0.035559127
558	0.032305118	0.027873322	0.025250632	0.029106117	0.029664194	0.032340453	0.030830201	0.039842103	0.035337606
559	0.03204248	0.027621497	0.02503685	0.028859997	0.029415231	0.032110597	0.030575417	0.039528476	0.035073502
560	0.031743522	0.027333562	0.024790102	0.02857958	0.029131737	0.031844471	0.030285719	0.039170411	0.034770872
561	0.031406985	0.027007604	0.024516341	0.028264591	0.028817093	0.03153905	0.029960699	0.038769791	0.034427776
562	0.031036684	0.026653227	0.024215699	0.027920947	0.028472963	0.031201614	0.029608528	0.03833092	0.034052701
563	0.030635441	0.026273785	0.023890265	0.027549247	0.028099603	0.030834502	0.029230352	0.037851721	0.033645806
564	0.030202641	0.025869297	0.023543079	0.027148906	0.027697994	0.030438338	0.02882311	0.037330909	0.033205961
565	0.029734072	0.025436178	0.023172399	0.026718779	0.027270182	0.030012344	0.028382518	0.036772119	0.032733336
566	0.029233115	0.024972578	0.022774995	0.026260059	0.026813663	0.029555361	0.027912022	0.036175771	0.032226201
567	0.028703594	0.02448212	0.022353397	0.025775324	0.026326882	0.029068868	0.027414974	0.035545408	0.031686339
568	0.028149756	0.023972913	0.02191524	0.025268324	0.02581621	0.028559102	0.026892682	0.03488782	0.031123177
569	0.027581994	0.023453915	0.021464907	0.024749108	0.025295627	0.028033118	0.026355612	0.034212398	0.030542194
570	0.027010988	0.022933442	0.021009701	0.024226754	0.024772789	0.027500965	0.025814486	0.033528569	0.029954159
571	0.026445487	0.022417666	0.020557648	0.023709144	0.024252402	0.026972925	0.025278757	0.032846085	0.029372513
572	0.025889053	0.021911614	0.020114317	0.023203425	0.023744622	0.026454583	0.024754062	0.032182185	0.028801944
573	0.025348591	0.021422116	0.019686188	0.022713822	0.023254656	0.025951844	0.024245997	0.031541777	0.028249519
574	0.024835292	0.020958087	0.019280592	0.022249427	0.022788623	0.025474554	0.0237642	0.030929993	0.027726842
575	0.024353964	0.020518714	0.018896275	0.021813554	0.022348134	0.025023669	0.023310137	0.030351163	0.027233335
576	0.023902885	0.020109143	0.018534433	0.021405328	0.021935763	0.024601796	0.02288281	0.029805734	0.026771069
577	0.023478037	0.019729497	0.018194979	0.021021972	0.021551017	0.024207587	0.022480899	0.029294684	0.026339905
578	0.023079881	0.019373762	0.017876723	0.020661279	0.021190918	0.023837296	0.022106331	0.028818197	0.02593789
579	0.022707486	0.019039645	0.017584175	0.020325665	0.02085032	0.023489995	0.021755358	0.028374611	0.025561441
580	0.022359696	0.018728784	0.017315862	0.020013775	0.020530791	0.023165634	0.021427678	0.027961887	0.025208602
581	0.022037125	0.01844273	0.017064629	0.019722372	0.02023901	0.022864438	0.021125889	0.027576635	0.024879245
582	0.021740285	0.018177504	0.016833598	0.019451733	0.019970173	0.022588881	0.020846715	0.027218577	0.024575557
583	0.021464474	0.017930909	0.016620053	0.019200584	0.019719561	0.022335679	0.020588648	0.0268884	0.024293782
584	0.021204833	0.017700748	0.016418733	0.018967887	0.019486052	0.022099446	0.020350651	0.026586297	0.02402768
585	0.020965721	0.017486265	0.016230836	0.018750944	0.019268546	0.021879791	0.020129341	0.026306586	0.023778639
586	0.020743909	0.017284025	0.016053097	0.018549325	0.019065195	0.021675601	0.019922532	0.026047621	0.023546873
587	0.020535365	0.017091953	0.015882409	0.018362009	0.018874787	0.021484636	0.019728572	0.025806187	0.023330824
588	0.020339727	0.016915647	0.015721848	0.018182741	0.01869807	0.021305484	0.019546651	0.025572826	0.023129491
589	0.020156814	0.016750993	0.015573026	0.01801281	0.018535574	0.021135993	0.01937389	0.025352283	0.022943657
590	0.019985418	0.016595485	0.015436085	0.017854484	0.018383281	0.020974261	0.019209332	0.025147956	0.022771535
591	0.019824336	0.016451243	0.015309853	0.017709528	0.018235429	0.020821672	0.019052375	0.024955299	0.022609721
592	0.019674115	0.016314862	0.015189011	0.017572782	0.018095875	0.02068061	0.018904165	0.02477231	0.022457577
593	0.019534418	0.01618612	0.0150737	0.017443356	0.017967379	0.020550657	0.018765625	0.024600728	0.022315776
594	0.019405256	0.016064314	0.014969337	0.017325728	0.017847668	0.020430433	0.018635885	0.024443426	0.022184611
595	0.019283054	0.015949771	0.014870397	0.017217304	0.017730756	0.020318761	0.01851653	0.024297975	0.02206044
596	0.019166897	0.015841464	0.014774258	0.017113173	0.017618376	0.020212213	0.018403174	0.024160624	0.02194176
597	0.019055784	0.01573615	0.014681366	0.017010494	0.017512487	0.02010956	0.018290723	0.024027543	0.02182768
